name,contract_type,buy_top5_trader_open_interest,buy_top5_trader_open_interest_per,buy_top10_trader_open_interest,buy_top10_trader_open_interest_per,sell_top5_trader_open_interest,sell_top5_trader_open_interest_per,sell_top10_trader_open_interest,sell_top10_trader_open_interest_per,market_open_interest,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,date,futures_id
東證期貨,202412,212,88.0,228,94.6,235,97.5,241,100.0,241,0,0.0,0,0.0,200,83.0,200,83.0,2024-11-15,TJF
東證期貨,all,212,77.9,249,91.5,263,96.7,270,99.3,272,0,0.0,10,3.7,198,72.8,200,73.5,2024-11-15,TJF
東證期貨,202412,222,92.5,231,96.2,235,97.9,240,100.0,240,0,0.0,0,0.0,205,85.4,205,85.4,2024-11-18,TJF
東證期貨,all,265,88.0,283,94.0,293,97.3,300,99.7,301,40,13.3,40,13.3,203,67.4,205,68.1,2024-11-18,TJF
東證期貨,202412,151,90.4,160,95.8,162,97.0,167,100.0,167,0,0.0,0,0.0,129,77.2,131,78.4,2024-11-19,TJF
東證期貨,all,194,85.1,212,93.0,219,96.1,228,100.0,228,40,17.5,40,17.5,129,56.6,131,57.5,2024-11-19,TJF
東證期貨,202412,69,82.1,77,91.7,81,96.4,84,100.0,84,0,0.0,0,0.0,71,84.5,71,84.5,2024-11-20,TJF
東證期貨,all,115,79.3,130,89.7,140,96.6,145,100.0,145,40,27.6,40,27.6,71,49.0,71,49.0,2024-11-20,TJF
東證期貨,202412,106,85.5,115,92.7,122,98.4,124,100.0,124,0,0.0,0,0.0,116,93.5,116,93.5,2024-11-21,TJF
東證期貨,all,153,80.5,172,90.5,185,97.4,190,100.0,190,44,23.2,44,23.2,116,61.1,116,61.1,2024-11-21,TJF
東證期貨,202412,82,83.7,90,91.8,97,99.0,98,100.0,98,0,0.0,0,0.0,91,92.9,91,92.9,2024-11-22,TJF
東證期貨,all,93,78.2,105,88.2,116,97.5,119,100.0,119,0,0.0,0,0.0,106,89.1,106,89.1,2024-11-22,TJF
東證期貨,202412,83,80.6,92,89.3,101,98.1,103,100.0,103,0,0.0,0,0.0,95,92.2,95,92.2,2024-11-25,TJF
東證期貨,all,93,75.0,106,85.5,120,96.8,124,100.0,124,0,0.0,0,0.0,110,88.7,110,88.7,2024-11-25,TJF
東證期貨,202412,83,79.8,94,90.4,101,97.1,104,100.0,104,0,0.0,0,0.0,95,91.3,95,91.3,2024-11-26,TJF
東證期貨,all,93,73.8,108,85.7,121,96.0,126,100.0,126,0,0.0,0,0.0,111,88.1,111,88.1,2024-11-26,TJF
東證期貨,202412,82,78.8,92,88.5,102,98.1,104,100.0,104,0,0.0,0,0.0,96,92.3,96,92.3,2024-11-27,TJF
東證期貨,all,110,73.3,127,84.7,145,96.7,150,100.0,150,0,0.0,0,0.0,134,89.3,134,89.3,2024-11-27,TJF
東證期貨,202412,83,81.4,93,91.2,99,97.1,102,100.0,102,0,0.0,0,0.0,92,90.2,92,90.2,2024-11-28,TJF
東證期貨,all,131,75.3,152,87.4,167,96.0,172,98.9,174,0,0.0,0,0.0,155,89.1,155,89.1,2024-11-28,TJF
東證期貨,202412,83,80.6,93,90.3,100,97.1,103,100.0,103,0,0.0,0,0.0,93,90.3,93,90.3,2024-11-29,TJF
東證期貨,all,131,74.9,152,86.9,168,96.0,173,98.9,175,0,0.0,0,0.0,156,89.1,156,89.1,2024-11-29,TJF
東證期貨,202412,81,82.7,89,90.8,94,95.9,98,100.0,98,0,0.0,0,0.0,87,88.8,87,88.8,2024-12-02,TJF
東證期貨,all,131,76.2,153,89.0,165,95.9,170,98.8,172,0,0.0,0,0.0,153,89.0,153,89.0,2024-12-02,TJF
東證期貨,202412,72,81.8,79,89.8,84,95.5,88,100.0,88,0,0.0,0,0.0,77,87.5,77,87.5,2024-12-03,TJF
東證期貨,all,105,77.2,120,88.2,130,95.6,135,99.3,136,0,0.0,0,0.0,118,86.8,118,86.8,2024-12-03,TJF
東證期貨,202412,69,82.1,76,90.5,80,95.2,84,100.0,84,0,0.0,0,0.0,74,88.1,74,88.1,2024-12-04,TJF
東證期貨,all,102,77.3,117,88.6,126,95.5,131,99.2,132,0,0.0,0,0.0,118,89.4,118,89.4,2024-12-04,TJF
東證期貨,202412,64,81.0,70,88.6,75,94.9,79,100.0,79,0,0.0,0,0.0,69,87.3,69,87.3,2024-12-05,TJF
東證期貨,all,99,77.3,112,87.5,120,93.8,125,97.7,128,0,0.0,0,0.0,112,87.5,112,87.5,2024-12-05,TJF
東證期貨,202412,64,82.1,70,89.7,73,93.6,78,100.0,78,0,0.0,0,0.0,66,84.6,66,84.6,2024-12-06,TJF
東證期貨,all,108,76.1,125,88.0,132,93.0,138,97.2,142,0,0.0,0,0.0,121,85.2,121,85.2,2024-12-06,TJF
東證期貨,202412,64,84.2,70,92.1,71,93.4,76,100.0,76,0,0.0,0,0.0,64,84.2,64,84.2,2024-12-09,TJF
東證期貨,all,121,78.1,138,89.0,144,92.9,150,96.8,155,0,0.0,0,0.0,114,73.5,114,73.5,2024-12-09,TJF
東證期貨,202412,60,85.7,66,94.3,64,91.4,69,98.6,70,0,0.0,0,0.0,47,67.1,47,67.1,2024-12-10,TJF
東證期貨,all,137,80.6,154,90.6,158,92.9,164,96.5,170,0,0.0,0,0.0,101,59.4,101,59.4,2024-12-10,TJF
東證期貨,202412,60,87.0,66,95.7,61,88.4,67,97.1,69,0,0.0,0,0.0,44,63.8,44,63.8,2024-12-11,TJF
東證期貨,all,108,76.6,125,88.7,127,90.1,134,95.0,141,0,0.0,0,0.0,76,53.9,76,53.9,2024-12-11,TJF
東證期貨,202412,55,90.2,60,98.4,58,95.1,61,100.0,61,0,0.0,0,0.0,50,82.0,50,82.0,2024-12-12,TJF
東證期貨,all,97,72.9,114,85.7,118,88.7,124,93.2,133,0,0.0,4,3.0,89,66.9,89,66.9,2024-12-12,TJF
東證期貨,202501,51,71.8,62,87.3,66,93.0,71,100.0,71,0,0.0,2,2.8,29,40.8,29,40.8,2024-12-13,TJF
東證期貨,all,60,69.8,73,84.9,80,93.0,85,98.8,86,0,0.0,2,2.3,29,33.7,29,33.7,2024-12-13,TJF
東證期貨,202501,71,79.8,81,91.0,84,94.4,89,100.0,89,0,0.0,0,0.0,48,53.9,48,53.9,2024-12-16,TJF
東證期貨,all,71,70.3,84,83.2,95,94.1,100,99.0,101,0,0.0,0,0.0,56,55.4,56,55.4,2024-12-16,TJF
東證期貨,202501,138,89.0,148,95.5,153,98.7,155,100.0,155,0,0.0,0,0.0,131,84.5,131,84.5,2024-12-17,TJF
東證期貨,all,138,80.7,153,89.5,168,98.2,171,100.0,171,0,0.0,3,1.8,131,76.6,131,76.6,2024-12-17,TJF
東證期貨,202501,79,76.0,94,90.4,101,97.1,104,100.0,104,0,0.0,0,0.0,95,91.3,95,91.3,2024-12-18,TJF
東證期貨,all,90,65.2,116,84.1,132,95.7,138,100.0,138,21,15.2,21,15.2,93,67.4,95,68.8,2024-12-18,TJF
東證期貨,202501,78,79.6,88,89.8,90,91.8,97,99.0,98,0,0.0,0,0.0,29,29.6,31,31.6,2024-12-19,TJF
東證期貨,all,99,72.3,114,83.2,123,89.8,132,96.4,137,24,17.5,24,17.5,29,21.2,31,22.6,2024-12-19,TJF
東證期貨,202501,68,79.1,77,89.5,84,97.7,86,100.0,86,0,0.0,0,0.0,36,41.9,36,41.9,2024-12-20,TJF
東證期貨,all,98,73.1,111,82.8,130,97.0,134,100.0,134,23,17.2,23,17.2,34,25.4,36,26.9,2024-12-20,TJF
東證期貨,202501,68,79.1,76,88.4,82,95.3,86,100.0,86,0,0.0,0,0.0,39,45.3,41,47.7,2024-12-23,TJF
東證期貨,all,78,70.3,89,80.2,104,93.7,111,100.0,111,0,0.0,2,1.8,39,35.1,41,36.9,2024-12-23,TJF
東證期貨,202501,68,77.3,77,87.5,87,98.9,88,100.0,88,0,0.0,2,2.3,2,2.3,2,2.3,2024-12-24,TJF
東證期貨,all,82,68.3,95,79.2,113,94.2,120,100.0,120,0,0.0,0,0.0,26,21.7,28,23.3,2024-12-24,TJF
東證期貨,202501,69,75.8,78,85.7,91,100.0,91,100.0,91,3,3.3,3,3.3,2,2.2,2,2.2,2024-12-25,TJF
東證期貨,all,100,70.9,114,80.9,136,96.5,141,100.0,141,0,0.0,3,2.1,36,25.5,38,27.0,2024-12-25,TJF
東證期貨,202501,66,82.5,73,91.2,76,95.0,80,100.0,80,0,0.0,0,0.0,3,3.8,5,6.2,2024-12-26,TJF
東證期貨,all,98,77.8,111,88.1,115,91.3,123,97.6,126,0,0.0,0,0.0,38,30.2,40,31.7,2024-12-26,TJF
東證期貨,202501,66,82.5,73,91.2,73,91.2,80,100.0,80,0,0.0,0,0.0,5,6.2,7,8.8,2024-12-27,TJF
東證期貨,all,85,75.9,98,87.5,98,87.5,108,96.4,112,0,0.0,0,0.0,27,24.1,29,25.9,2024-12-27,TJF
東證期貨,202501,66,81.5,74,91.4,76,93.8,81,100.0,81,0,0.0,0,0.0,9,11.1,11,13.6,2024-12-30,TJF
東證期貨,all,224,88.9,237,94.0,238,94.4,247,98.0,252,0,0.0,0,0.0,148,58.7,150,59.5,2024-12-30,TJF
東證期貨,202501,66,77.6,75,88.2,82,96.5,85,100.0,85,0,0.0,0,0.0,30,35.3,30,35.3,2024-12-31,TJF
東證期貨,all,263,87.4,280,93.0,293,97.3,301,100.0,301,0,0.0,0,0.0,207,68.8,209,69.4,2024-12-31,TJF
東證期貨,202501,64,78.0,72,87.8,82,100.0,82,100.0,82,0,0.0,0,0.0,31,37.8,31,37.8,2025-01-02,TJF
東證期貨,all,196,86.0,209,91.7,219,96.1,227,99.6,228,0,0.0,0,0.0,137,60.1,137,60.1,2025-01-02,TJF
東證期貨,202501,65,78.3,74,89.2,83,100.0,83,100.0,83,0,0.0,0,0.0,40,48.2,40,48.2,2025-01-03,TJF
東證期貨,all,247,87.9,260,92.5,277,98.6,281,100.0,281,0,0.0,0,0.0,175,62.3,175,62.3,2025-01-03,TJF
東證期貨,202501,70,84.3,78,94.0,83,100.0,83,100.0,83,0,0.0,0,0.0,50,60.2,50,60.2,2025-01-06,TJF
東證期貨,all,343,90.7,360,95.2,373,98.7,378,100.0,378,0,0.0,0,0.0,211,55.8,211,55.8,2025-01-06,TJF
東證期貨,202501,48,87.3,54,98.2,55,100.0,55,100.0,55,0,0.0,0,0.0,51,92.7,51,92.7,2025-01-07,TJF
東證期貨,all,94,74.0,111,87.4,119,93.7,125,98.4,127,0,0.0,0,0.0,111,87.4,111,87.4,2025-01-07,TJF
東證期貨,202501,52,88.1,59,100.0,59,100.0,59,100.0,59,0,0.0,0,0.0,50,84.7,50,84.7,2025-01-08,TJF
東證期貨,all,87,72.5,105,87.5,114,95.0,119,99.2,120,0,0.0,0,0.0,97,80.8,97,80.8,2025-01-08,TJF
東證期貨,202501,51,91.1,56,100.0,56,100.0,56,100.0,56,0,0.0,0,0.0,0,0.0,0,0.0,2025-01-09,TJF
東證期貨,all,196,85.2,214,93.0,226,98.3,230,100.0,230,0,0.0,0,0.0,95,41.3,95,41.3,2025-01-09,TJF
東證期貨,202502,151,91.0,163,98.2,165,99.4,166,100.0,166,0,0.0,0,0.0,98,59.0,98,59.0,2025-01-10,TJF
東證期貨,all,164,89.1,179,97.3,183,99.5,184,100.0,184,0,0.0,0,0.0,112,60.9,112,60.9,2025-01-10,TJF
東證期貨,202502,188,90.0,202,96.7,209,100.0,209,100.0,209,0,0.0,0,0.0,147,70.3,147,70.3,2025-01-13,TJF
東證期貨,all,202,87.1,219,94.4,232,100.0,232,100.0,232,0,0.0,0,0.0,162,69.8,162,69.8,2025-01-13,TJF
東證期貨,202502,149,87.1,163,95.3,171,100.0,171,100.0,171,0,0.0,0,0.0,108,63.2,108,63.2,2025-01-14,TJF
東證期貨,all,164,83.2,181,91.9,197,100.0,197,100.0,197,0,0.0,0,0.0,125,63.5,125,63.5,2025-01-14,TJF
東證期貨,202502,123,86.0,136,95.1,143,100.0,143,100.0,143,0,0.0,0,0.0,90,62.9,90,62.9,2025-01-15,TJF
東證期貨,all,138,81.2,154,90.6,170,100.0,170,100.0,170,0,0.0,0,0.0,115,67.6,115,67.6,2025-01-15,TJF
東證期貨,202502,126,89.4,136,96.5,141,100.0,141,100.0,141,0,0.0,0,0.0,88,62.4,88,62.4,2025-01-16,TJF
東證期貨,all,143,79.9,161,89.9,179,100.0,179,100.0,179,0,0.0,0,0.0,109,60.9,109,60.9,2025-01-16,TJF
東證期貨,202502,114,87.7,124,95.4,130,100.0,130,100.0,130,0,0.0,0,0.0,37,28.5,37,28.5,2025-01-17,TJF
東證期貨,all,135,76.7,155,88.1,176,100.0,176,100.0,176,0,0.0,0,0.0,59,33.5,59,33.5,2025-01-17,TJF
東證期貨,202502,43,78.2,51,92.7,54,98.2,55,100.0,55,0,0.0,0,0.0,15,27.3,15,27.3,2025-01-20,TJF
東證期貨,all,60,69.0,73,83.9,84,96.6,87,100.0,87,0,0.0,0,0.0,35,40.2,35,40.2,2025-01-20,TJF
東證期貨,202502,43,76.8,51,91.1,55,98.2,56,100.0,56,0,0.0,0,0.0,16,28.6,16,28.6,2025-01-21,TJF
東證期貨,all,60,68.2,73,83.0,85,96.6,88,100.0,88,0,0.0,0,0.0,36,40.9,36,40.9,2025-01-21,TJF
東證期貨,202502,40,75.5,49,92.5,53,100.0,53,100.0,53,0,0.0,0,0.0,15,28.3,15,28.3,2025-01-22,TJF
東證期貨,all,57,64.8,71,80.7,85,96.6,88,100.0,88,0,0.0,0,0.0,38,43.2,38,43.2,2025-01-22,TJF
東證期貨,202502,40,75.5,49,92.5,53,100.0,53,100.0,53,0,0.0,0,0.0,23,43.4,23,43.4,2025-02-03,TJF
東證期貨,all,64,64.0,81,81.0,94,94.0,100,100.0,100,6,6.0,6,6.0,23,23.0,23,23.0,2025-02-03,TJF
東證期貨,202502,45,81.8,53,96.4,55,100.0,55,100.0,55,0,0.0,0,0.0,51,92.7,51,92.7,2025-02-04,TJF
東證期貨,all,65,64.4,83,82.2,97,96.0,101,100.0,101,0,0.0,0,0.0,74,73.3,74,73.3,2025-02-04,TJF
東證期貨,202502,38,84.4,44,97.8,44,97.8,45,100.0,45,0,0.0,0,0.0,40,88.9,40,88.9,2025-02-05,TJF
東證期貨,all,62,68.1,76,83.5,87,95.6,91,100.0,91,0,0.0,0,0.0,48,52.7,48,52.7,2025-02-05,TJF
東證期貨,202502,35,87.5,40,100.0,40,100.0,40,100.0,40,0,0.0,0,0.0,38,95.0,38,95.0,2025-02-06,TJF
東證期貨,all,60,70.6,73,85.9,81,95.3,85,100.0,85,0,0.0,0,0.0,44,51.8,44,51.8,2025-02-06,TJF
東證期貨,202502,22,73.3,28,93.3,30,100.0,30,100.0,30,0,0.0,0,0.0,29,96.7,29,96.7,2025-02-07,TJF
東證期貨,all,69,65.1,86,81.1,104,98.1,106,100.0,106,0,0.0,0,0.0,86,81.1,86,81.1,2025-02-07,TJF
東證期貨,202502,22,78.6,28,100.0,28,100.0,28,100.0,28,0,0.0,1,3.6,19,67.9,19,67.9,2025-02-10,TJF
東證期貨,all,60,65.9,75,82.4,91,100.0,91,100.0,91,0,0.0,0,0.0,73,80.2,73,80.2,2025-02-10,TJF
東證期貨,202502,22,71.0,29,93.5,31,100.0,31,100.0,31,0,0.0,1,3.2,19,61.3,19,61.3,2025-02-11,TJF
東證期貨,all,69,59.5,88,75.9,114,98.3,116,100.0,116,0,0.0,0,0.0,98,84.5,98,84.5,2025-02-11,TJF
東證期貨,202502,21,87.5,24,100.0,24,100.0,24,100.0,24,0,0.0,0,0.0,10,41.7,10,41.7,2025-02-12,TJF
東證期貨,all,63,65.6,77,80.2,92,95.8,96,100.0,96,0,0.0,0,0.0,70,72.9,70,72.9,2025-02-12,TJF
東證期貨,202502,19,95.0,20,100.0,20,100.0,20,100.0,20,0,0.0,0,0.0,0,0.0,0,0.0,2025-02-13,TJF
東證期貨,all,64,71.9,78,87.6,86,96.6,89,100.0,89,0,0.0,0,0.0,51,57.3,51,57.3,2025-02-13,TJF
東證期貨,202503,39,76.5,49,96.1,49,96.1,51,100.0,51,0,0.0,0,0.0,40,78.4,41,80.4,2025-02-14,TJF
東證期貨,all,46,71.9,58,90.6,61,95.3,64,100.0,64,0,0.0,0,0.0,52,81.2,53,82.8,2025-02-14,TJF
東證期貨,202503,40,72.7,52,94.5,49,89.1,55,100.0,55,0,0.0,0,0.0,32,58.2,33,60.0,2025-02-17,TJF
東證期貨,all,46,63.9,61,84.7,65,90.3,71,98.6,72,0,0.0,0,0.0,48,66.7,49,68.1,2025-02-17,TJF
東證期貨,202503,40,70.2,52,91.2,49,86.0,55,96.5,57,0,0.0,0,0.0,12,21.1,13,22.8,2025-02-18,TJF
東證期貨,all,46,63.0,61,83.6,64,87.7,70,95.9,73,0,0.0,0,0.0,27,37.0,28,38.4,2025-02-18,TJF
東證期貨,202503,40,70.2,52,91.2,51,89.5,57,100.0,57,0,0.0,0,0.0,21,36.8,22,38.6,2025-02-19,TJF
東證期貨,all,46,62.2,61,82.4,67,90.5,73,98.6,74,0,0.0,0,0.0,37,50.0,38,51.4,2025-02-19,TJF
東證期貨,202503,43,67.2,57,89.1,59,92.2,64,100.0,64,0,0.0,0,0.0,25,39.1,26,40.6,2025-02-20,TJF
東證期貨,all,100,70.9,119,84.4,135,95.7,140,99.3,141,0,0.0,0,0.0,101,71.6,102,72.3,2025-02-20,TJF
東證期貨,202503,56,70.9,70,88.6,74,93.7,79,100.0,79,0,0.0,0,0.0,41,51.9,42,53.2,2025-02-21,TJF
東證期貨,all,198,80.8,218,89.0,239,97.6,244,99.6,245,0,0.0,0,0.0,206,84.1,207,84.5,2025-02-21,TJF
東證期貨,202503,62,65.3,80,84.2,88,92.6,94,98.9,95,0,0.0,0,0.0,74,77.9,74,77.9,2025-02-24,TJF
東證期貨,all,185,75.5,209,85.3,237,96.7,243,99.2,245,0,0.0,0,0.0,223,91.0,223,91.0,2025-02-24,TJF
東證期貨,202503,61,70.9,75,87.2,81,94.2,86,100.0,86,0,0.0,0,0.0,65,75.6,65,75.6,2025-02-25,TJF
東證期貨,all,140,70.7,164,82.8,192,97.0,198,100.0,198,0,0.0,0,0.0,176,88.9,176,88.9,2025-02-25,TJF
東證期貨,202503,60,74.1,71,87.7,74,91.4,80,98.8,81,0,0.0,0,0.0,59,72.8,59,72.8,2025-02-26,TJF
東證期貨,all,95,63.8,114,76.5,141,94.6,147,98.7,149,0,0.0,0,0.0,126,84.6,126,84.6,2025-02-26,TJF
東證期貨,202503,64,78.0,75,91.5,74,90.2,82,100.0,82,0,0.0,0,0.0,58,70.7,58,70.7,2025-02-27,TJF
東證期貨,all,95,66.0,118,81.9,135,93.8,143,99.3,144,0,0.0,0,0.0,119,82.6,119,82.6,2025-02-27,TJF
東證期貨,202503,69,83.1,79,95.2,68,81.9,78,94.0,83,0,0.0,0,0.0,45,54.2,45,54.2,2025-03-03,TJF
東證期貨,all,102,67.1,125,82.2,136,89.5,146,96.1,152,0,0.0,0,0.0,113,74.3,113,74.3,2025-03-03,TJF
東證期貨,202503,57,81.4,65,92.9,68,97.1,70,100.0,70,0,0.0,0,0.0,56,80.0,56,80.0,2025-03-04,TJF
東證期貨,all,94,67.1,114,81.4,138,98.6,140,100.0,140,0,0.0,0,0.0,125,89.3,125,89.3,2025-03-04,TJF
東證期貨,202503,58,79.5,67,91.8,72,98.6,73,100.0,73,0,0.0,0,0.0,57,78.1,57,78.1,2025-03-05,TJF
東證期貨,all,101,65.2,130,83.9,153,98.7,155,100.0,155,0,0.0,0,0.0,137,88.4,137,88.4,2025-03-05,TJF
東證期貨,202503,44,81.5,51,94.4,47,87.0,53,98.1,54,0,0.0,0,0.0,30,55.6,30,55.6,2025-03-06,TJF
東證期貨,all,135,70.7,164,85.9,177,92.7,187,97.9,191,0,0.0,0,0.0,152,79.6,152,79.6,2025-03-06,TJF
東證期貨,202503,45,88.2,51,100.0,49,96.1,51,100.0,51,0,0.0,0,0.0,39,76.5,39,76.5,2025-03-07,TJF
東證期貨,all,156,73.9,186,88.2,206,97.6,211,100.0,211,0,0.0,0,0.0,190,90.0,190,90.0,2025-03-07,TJF
東證期貨,202503,40,90.9,44,100.0,42,95.5,44,100.0,44,0,0.0,0,0.0,30,68.2,30,68.2,2025-03-10,TJF
東證期貨,all,164,75.2,191,87.6,213,97.7,218,100.0,218,0,0.0,0,0.0,185,84.9,185,84.9,2025-03-10,TJF
東證期貨,202503,47,100.0,47,100.0,45,95.7,47,100.0,47,0,0.0,0,0.0,24,51.1,24,51.1,2025-03-11,TJF
東證期貨,all,93,62.4,122,81.9,144,96.6,149,100.0,149,0,0.0,0,0.0,119,79.9,119,79.9,2025-03-11,TJF
東證期貨,202503,33,100.0,33,100.0,32,97.0,33,100.0,33,0,0.0,0,0.0,22,66.7,22,66.7,2025-03-12,TJF
東證期貨,all,198,81.8,222,91.7,234,96.7,242,100.0,242,0,0.0,0,0.0,189,78.1,189,78.1,2025-03-12,TJF
東證期貨,202503,33,100.0,33,100.0,33,100.0,33,100.0,33,0,0.0,0,0.0,20,60.6,20,60.6,2025-03-13,TJF
東證期貨,all,85,70.2,104,86.0,106,87.6,117,96.7,121,0,0.0,0,0.0,30,24.8,30,24.8,2025-03-13,TJF
東證期貨,202504,53,73.6,63,87.5,66,91.7,72,100.0,72,0,0.0,0,0.0,44,61.1,44,61.1,2025-03-14,TJF
東證期貨,all,58,65.9,74,84.1,81,92.0,87,98.9,88,0,0.0,0,0.0,53,60.2,53,60.2,2025-03-14,TJF
東證期貨,202504,55,69.6,69,87.3,62,78.5,73,92.4,79,0,0.0,0,0.0,18,22.8,18,22.8,2025-03-17,TJF
東證期貨,all,61,63.5,82,85.4,76,79.2,88,91.7,96,0,0.0,0,0.0,27,28.1,27,28.1,2025-03-17,TJF
東證期貨,202504,54,76.1,67,94.4,57,80.3,68,95.8,71,0,0.0,2,2.8,7,9.9,7,9.9,2025-03-18,TJF
東證期貨,all,58,63.7,81,89.0,69,75.8,85,93.4,91,0,0.0,0,0.0,16,17.6,16,17.6,2025-03-18,TJF
東證期貨,202504,51,77.3,63,95.5,55,83.3,65,98.5,66,0,0.0,0,0.0,7,10.6,9,13.6,2025-03-19,TJF
東證期貨,all,59,65.6,82,91.1,72,80.0,85,94.4,90,0,0.0,0,0.0,16,17.8,16,17.8,2025-03-19,TJF
東證期貨,202504,60,75.0,74,92.5,67,83.8,79,98.8,80,0,0.0,0,0.0,14,17.5,14,17.5,2025-03-20,TJF
東證期貨,all,68,61.3,96,86.5,83,74.8,106,95.5,111,0,0.0,0,0.0,7,6.3,14,12.6,2025-03-20,TJF
東證期貨,202504,65,71.4,85,93.4,77,84.6,90,98.9,91,0,0.0,0,0.0,29,31.9,29,31.9,2025-03-21,TJF
東證期貨,all,79,63.2,108,86.4,93,74.4,116,92.8,125,0,0.0,5,4.0,22,17.6,29,23.2,2025-03-21,TJF
東證期貨,202504,73,76.0,89,92.7,82,85.4,96,100.0,96,0,0.0,0,0.0,34,35.4,34,35.4,2025-03-24,TJF
東證期貨,all,88,66.7,116,87.9,101,76.5,124,93.9,132,17,12.9,17,12.9,27,20.5,34,25.8,2025-03-24,TJF
東證期貨,202504,71,73.2,90,92.8,80,82.5,96,99.0,97,0,0.0,0,0.0,32,33.0,32,33.0,2025-03-25,TJF
東證期貨,all,78,62.9,107,86.3,93,75.0,115,92.7,124,0,0.0,5,4.0,26,21.0,32,25.8,2025-03-25,TJF
東證期貨,202504,53,67.9,72,92.3,58,74.4,73,93.6,78,7,9.0,7,9.0,6,7.7,6,7.7,2025-03-26,TJF
東證期貨,all,66,60.0,92,83.6,77,70.0,96,87.3,110,15,13.6,15,13.6,6,5.5,6,5.5,2025-03-26,TJF
東證期貨,202504,52,69.3,71,94.7,58,77.3,73,97.3,75,6,8.0,6,8.0,5,6.7,5,6.7,2025-03-27,TJF
東證期貨,all,65,61.3,92,86.8,75,70.8,96,90.6,106,14,13.2,14,13.2,0,0.0,5,4.7,2025-03-27,TJF
東證期貨,202504,52,65.0,73,91.2,66,82.5,80,100.0,80,0,0.0,0,0.0,17,21.2,17,21.2,2025-03-28,TJF
東證期貨,all,57,50.9,85,75.9,81,72.3,103,92.0,112,0,0.0,6,5.4,12,10.7,17,15.2,2025-03-28,TJF
東證期貨,202504,49,80.3,58,95.1,56,91.8,61,100.0,61,0,0.0,0,0.0,37,60.7,37,60.7,2025-03-31,TJF
東證期貨,all,55,67.9,71,87.7,70,86.4,79,97.5,81,0,0.0,0,0.0,46,56.8,46,56.8,2025-03-31,TJF
東證期貨,202504,48,80.0,57,95.0,54,90.0,60,100.0,60,0,0.0,0,0.0,37,61.7,37,61.7,2025-04-01,TJF
東證期貨,all,58,64.4,76,84.4,77,85.6,87,96.7,90,0,0.0,0,0.0,57,63.3,57,63.3,2025-04-01,TJF
東證期貨,202504,53,71.6,68,91.9,73,98.6,74,100.0,74,0,0.0,0,0.0,58,78.4,58,78.4,2025-04-02,TJF
東證期貨,all,69,63.9,89,82.4,99,91.7,106,98.1,108,0,0.0,0,0.0,81,75.0,81,75.0,2025-04-02,TJF
東證期貨,202504,47,94.0,50,100.0,50,100.0,50,100.0,50,0,0.0,0,0.0,42,84.0,42,84.0,2025-04-07,TJF
東證期貨,all,59,70.2,73,86.9,78,92.9,84,100.0,84,0,0.0,0,0.0,63,75.0,63,75.0,2025-04-07,TJF
東證期貨,202504,35,100.0,35,100.0,35,100.0,35,100.0,35,0,0.0,0,0.0,26,74.3,26,74.3,2025-04-08,TJF
東證期貨,all,59,70.2,73,86.9,78,92.9,84,100.0,84,0,0.0,0,0.0,61,72.6,62,73.8,2025-04-08,TJF
東證期貨,202504,43,100.0,43,100.0,43,100.0,43,100.0,43,0,0.0,0,0.0,33,76.7,33,76.7,2025-04-09,TJF
東證期貨,all,61,70.1,77,88.5,81,93.1,87,100.0,87,0,0.0,0,0.0,61,70.1,63,72.4,2025-04-09,TJF
東證期貨,202504,32,100.0,32,100.0,32,100.0,32,100.0,32,0,0.0,0,0.0,24,75.0,24,75.0,2025-04-10,TJF
東證期貨,all,55,68.8,69,86.2,70,87.5,78,97.5,80,0,0.0,0,0.0,47,58.8,47,58.8,2025-04-10,TJF
東證期貨,202505,24,58.5,30,73.2,41,100.0,41,100.0,41,0,0.0,0,0.0,16,39.0,16,39.0,2025-04-11,TJF
東證期貨,all,31,53.4,43,74.1,57,98.3,58,100.0,58,0,0.0,0,0.0,29,50.0,29,50.0,2025-04-11,TJF
東證期貨,202505,25,59.5,33,78.6,42,100.0,42,100.0,42,0,0.0,0,0.0,30,71.4,30,71.4,2025-04-14,TJF
東證期貨,all,43,63.2,56,82.4,65,95.6,68,100.0,68,0,0.0,0,0.0,51,75.0,51,75.0,2025-04-14,TJF
東證期貨,202505,35,67.3,41,78.8,52,100.0,52,100.0,52,0,0.0,0,0.0,40,76.9,40,76.9,2025-04-15,TJF
東證期貨,all,55,70.5,64,82.1,73,93.6,78,100.0,78,0,0.0,0,0.0,52,66.7,52,66.7,2025-04-15,TJF
東證期貨,202505,26,61.9,32,76.2,42,100.0,42,100.0,42,0,0.0,0,0.0,29,69.0,29,69.0,2025-04-16,TJF
東證期貨,all,61,73.5,70,84.3,80,96.4,83,100.0,83,0,0.0,0,0.0,64,77.1,64,77.1,2025-04-16,TJF
東證期貨,202505,27,69.2,32,82.1,37,94.9,39,100.0,39,0,0.0,0,0.0,19,48.7,19,48.7,2025-04-17,TJF
