date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2016-12-05,2330,台積電,TW0002330008,5493721003,20436659455,21.18,78.81,100.0,100.0,25930380458,2016-05-23,
2016-12-06,2330,台積電,TW0002330008,5482584591,20447795867,21.14,78.85,100.0,100.0,25930380458,2016-05-23,
2016-12-07,2330,台積電,TW0002330008,5486585161,20443795297,21.15,78.84,100.0,100.0,25930380458,2016-05-23,
2016-12-08,2330,台積電,TW0002330008,5475140003,20455240455,21.11,78.88,100.0,100.0,25930380458,2016-05-23,
2016-12-09,2330,台積電,TW0002330008,5467258068,20463122390,21.08,78.91,100.0,100.0,25930380458,2016-05-23,
2016-12-12,2330,台積電,TW0002330008,5467905841,20462474617,21.08,78.91,100.0,100.0,25930380458,2016-05-23,
2016-12-13,2330,台積電,TW0002330008,5465883982,20464496476,21.07,78.92,100.0,100.0,25930380458,2016-05-23,
2016-12-14,2330,台積電,TW0002330008,5459130803,20471249655,21.05,78.94,100.0,100.0,25930380458,2016-05-23,
2016-12-15,2330,台積電,TW0002330008,5457924422,20472456036,21.04,78.95,100.0,100.0,25930380458,2016-05-23,
2016-12-16,2330,台積電,TW0002330008,5458573621,20471806837,21.05,78.94,100.0,100.0,25930380458,2016-05-23,
2016-12-19,2330,台積電,TW0002330008,5460167341,20470213117,21.05,78.94,100.0,100.0,25930380458,2016-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10512' target=_blank>4</a>
2016-12-20,2330,台積電,TW0002330008,5467718041,20462662417,21.08,78.91,100.0,100.0,25930380458,2016-05-23,
2016-12-21,2330,台積電,TW0002330008,5483929265,20446451193,21.14,78.85,100.0,100.0,25930380458,2016-05-23,
2016-12-22,2330,台積電,TW0002330008,5497909034,20432471424,21.2,78.79,100.0,100.0,25930380458,2016-05-23,
2016-12-23,2330,台積電,TW0002330008,5510935511,20419444947,21.25,78.74,100.0,100.0,25930380458,2016-05-23,
2016-12-26,2330,台積電,TW0002330008,5514042211,20416338247,21.26,78.73,100.0,100.0,25930380458,2016-05-23,
2016-12-27,2330,台積電,TW0002330008,5516411048,20413969410,21.27,78.72,100.0,100.0,25930380458,2016-05-23,
2016-12-28,2330,台積電,TW0002330008,5514100566,20416279892,21.26,78.73,100.0,100.0,25930380458,2016-05-23,
2016-12-29,2330,台積電,TW0002330008,5519284494,20411095964,21.28,78.71,100.0,100.0,25930380458,2016-05-23,
2016-12-30,2330,台積電,TW0002330008,5513074665,20417305793,21.26,78.73,100.0,100.0,25930380458,2016-05-23,
2017-01-03,2330,台積電,TW0002330008,5513022528,20417357930,21.26,78.73,100.0,100.0,25930380458,2016-05-23,
2017-01-04,2330,台積電,TW0002330008,5517128765,20413251693,21.27,78.72,100.0,100.0,25930380458,2016-05-23,
2017-01-05,2330,台積電,TW0002330008,5513254008,20417126450,21.26,78.73,100.0,100.0,25930380458,2016-05-23,
2017-01-06,2330,台積電,TW0002330008,5509376419,20421004039,21.24,78.75,100.0,100.0,25930380458,2016-05-23,
2017-01-09,2330,台積電,TW0002330008,5506002982,20424377476,21.23,78.76,100.0,100.0,25930380458,2016-05-23,
2017-01-10,2330,台積電,TW0002330008,5502539917,20427840541,21.22,78.77,100.0,100.0,25930380458,2016-05-23,
2017-01-11,2330,台積電,TW0002330008,5511414642,20418965816,21.25,78.74,100.0,100.0,25930380458,2016-05-23,
2017-01-12,2330,台積電,TW0002330008,5499323539,20431056919,21.2,78.79,100.0,100.0,25930380458,2016-05-23,
2017-01-13,2330,台積電,TW0002330008,5511652266,20418728192,21.25,78.74,100.0,100.0,25930380458,2016-05-23,
2017-01-16,2330,台積電,TW0002330008,5526143347,20404237111,21.31,78.68,100.0,100.0,25930380458,2016-05-23,
2017-01-17,2330,台積電,TW0002330008,5526565066,20403815392,21.31,78.68,100.0,100.0,25930380458,2016-05-23,
2017-01-18,2330,台積電,TW0002330008,5527444313,20402936145,21.31,78.68,100.0,100.0,25930380458,2016-05-23,
2017-01-19,2330,台積電,TW0002330008,5529735361,20400645097,21.32,78.67,100.0,100.0,25930380458,2016-05-23,
2017-01-20,2330,台積電,TW0002330008,5521812822,20408567636,21.29,78.7,100.0,100.0,25930380458,2016-05-23,
2017-01-23,2330,台積電,TW0002330008,5499307666,20431072792,21.2,78.79,100.0,100.0,25930380458,2016-05-23,
2017-01-24,2330,台積電,TW0002330008,5468160572,20462219886,21.08,78.91,100.0,100.0,25930380458,2016-05-23,
2017-01-25,2330,台積電,TW0002330008,5468160572,20462219886,21.08,78.91,100.0,100.0,25930380458,2016-05-23,
2017-01-26,2330,台積電,TW0002330008,5468160572,20462219886,21.08,78.91,100.0,100.0,25930380458,2016-05-23,
2017-02-02,2330,台積電,TW0002330008,5445654822,20484725636,21.0,78.99,100.0,100.0,25930380458,2016-05-23,
2017-02-03,2330,台積電,TW0002330008,5448001881,20482378577,21.01,78.98,100.0,100.0,25930380458,2016-05-23,
2017-02-06,2330,台積電,TW0002330008,5446539275,20483841183,21.0,78.99,100.0,100.0,25930380458,2016-05-23,
2017-02-07,2330,台積電,TW0002330008,5446458683,20483921775,21.0,78.99,100.0,100.0,25930380458,2016-05-23,
2017-02-08,2330,台積電,TW0002330008,5459802666,20470577792,21.05,78.94,100.0,100.0,25930380458,2016-05-23,
2017-02-09,2330,台積電,TW0002330008,5460540405,20469840053,21.05,78.94,100.0,100.0,25930380458,2016-05-23,
2017-02-10,2330,台積電,TW0002330008,5464535551,20465844907,21.07,78.92,100.0,100.0,25930380458,2016-05-23,
2017-02-13,2330,台積電,TW0002330008,5462553557,20467826901,21.06,78.93,100.0,100.0,25930380458,2016-05-23,
2017-02-14,2330,台積電,TW0002330008,5465621636,20464758822,21.07,78.92,100.0,100.0,25930380458,2016-05-23,
2017-02-15,2330,台積電,TW0002330008,5452764701,20477615757,21.02,78.97,100.0,100.0,25930380458,2016-05-23,
2017-02-16,2330,台積電,TW0002330008,5445337791,20485042667,20.99,79.0,100.0,100.0,25930380458,2016-05-23,
2017-02-17,2330,台積電,TW0002330008,5440881128,20489499330,20.98,79.01,100.0,100.0,25930380458,2016-05-23,
2017-02-18,2330,台積電,TW0002330008,5438886128,20491494330,20.97,79.02,100.0,100.0,25930380458,2016-05-23,
2017-02-20,2330,台積電,TW0002330008,5435510341,20494870117,20.96,79.03,100.0,100.0,25930380458,2016-05-23,
2017-02-21,2330,台積電,TW0002330008,5419769436,20510611022,20.9,79.09,100.0,100.0,25930380458,2016-05-23,
2017-02-22,2330,台積電,TW0002330008,5413156694,20517223764,20.87,79.12,100.0,100.0,25930380458,2016-05-23,
2017-02-23,2330,台積電,TW0002330008,5398543023,20531837435,20.81,79.18,100.0,100.0,25930380458,2016-05-23,
2017-02-24,2330,台積電,TW0002330008,5394131555,20536248903,20.8,79.19,100.0,100.0,25930380458,2016-05-23,
2017-03-01,2330,台積電,TW0002330008,5395990381,20534390077,20.8,79.19,100.0,100.0,25930380458,2016-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10603' target=_blank>4</a>
2017-03-02,2330,台積電,TW0002330008,5387437760,20542942698,20.77,79.22,100.0,100.0,25930380458,2016-05-23,
2017-03-03,2330,台積電,TW0002330008,5395424545,20534955913,20.8,79.19,100.0,100.0,25930380458,2016-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10603' target=_blank>4</a>
2017-03-06,2330,台積電,TW0002330008,5399339956,20531040502,20.82,79.17,100.0,100.0,25930380458,2016-05-23,
2017-03-07,2330,台積電,TW0002330008,5402907211,20527473247,20.83,79.16,100.0,100.0,25930380458,2016-05-23,
2017-03-08,2330,台積電,TW0002330008,5397347464,20533032994,20.81,79.18,100.0,100.0,25930380458,2016-05-23,
2017-03-09,2330,台積電,TW0002330008,5403698374,20526682084,20.83,79.16,100.0,100.0,25930380458,2016-05-23,
2017-03-10,2330,台積電,TW0002330008,5412030319,20518350139,20.87,79.12,100.0,100.0,25930380458,2016-05-23,
2017-03-13,2330,台積電,TW0002330008,5407675646,20522704812,20.85,79.14,100.0,100.0,25930380458,2016-05-23,
2017-03-14,2330,台積電,TW0002330008,5401141355,20529239103,20.82,79.17,100.0,100.0,25930380458,2016-05-23,
2017-03-15,2330,台積電,TW0002330008,5399497496,20530882962,20.82,79.17,100.0,100.0,25930380458,2016-05-23,
2017-03-16,2330,台積電,TW0002330008,5380435645,20549944813,20.74,79.25,100.0,100.0,25930380458,2016-05-23,
2017-03-17,2330,台積電,TW0002330008,5365827733,20564552725,20.69,79.3,100.0,100.0,25930380458,2016-05-23,
2017-03-20,2330,台積電,TW0002330008,5361044626,20569335832,20.67,79.32,100.0,100.0,25930380458,2016-05-23,
2017-03-21,2330,台積電,TW0002330008,5342678575,20587701883,20.6,79.39,100.0,100.0,25930380458,2016-05-23,
2017-03-22,2330,台積電,TW0002330008,5341578452,20588802006,20.59,79.4,100.0,100.0,25930380458,2016-05-23,
2017-03-23,2330,台積電,TW0002330008,5341033311,20589347147,20.59,79.4,100.0,100.0,25930380458,2016-05-23,
2017-03-24,2330,台積電,TW0002330008,5340541150,20589839308,20.59,79.4,100.0,100.0,25930380458,2016-05-23,
2017-03-27,2330,台積電,TW0002330008,5328025360,20602355098,20.54,79.45,100.0,100.0,25930380458,2016-05-23,
2017-03-28,2330,台積電,TW0002330008,5305026348,20625354110,20.45,79.54,100.0,100.0,25930380458,2016-05-23,
2017-03-29,2330,台積電,TW0002330008,5299914260,20630466198,20.43,79.56,100.0,100.0,25930380458,2016-05-23,
2017-03-30,2330,台積電,TW0002330008,5285340252,20645040206,20.38,79.61,100.0,100.0,25930380458,2016-05-23,
2017-03-31,2330,台積電,TW0002330008,5284177306,20646203152,20.37,79.62,100.0,100.0,25930380458,2016-05-23,
2017-04-05,2330,台積電,TW0002330008,5268926921,20661453537,20.31,79.68,100.0,100.0,25930380458,2016-05-23,
2017-04-06,2330,台積電,TW0002330008,5265960355,20664420103,20.3,79.69,100.0,100.0,25930380458,2016-05-23,
2017-04-07,2330,台積電,TW0002330008,5267506500,20662873958,20.31,79.68,100.0,100.0,25930380458,2016-05-23,
2017-04-10,2330,台積電,TW0002330008,5268532329,20661848129,20.31,79.68,100.0,100.0,25930380458,2016-05-23,
2017-04-11,2330,台積電,TW0002330008,5268739287,20661641171,20.31,79.68,100.0,100.0,25930380458,2016-05-23,
2017-04-12,2330,台積電,TW0002330008,5267953421,20662427037,20.31,79.68,100.0,100.0,25930380458,2016-05-23,
2017-04-13,2330,台積電,TW0002330008,5265796168,20664584290,20.3,79.69,100.0,100.0,25930380458,2016-05-23,
2017-04-14,2330,台積電,TW0002330008,5279079858,20651300600,20.35,79.64,100.0,100.0,25930380458,2016-05-23,
2017-04-17,2330,台積電,TW0002330008,5289249858,20641130600,20.39,79.6,100.0,100.0,25930380458,2016-05-23,
2017-04-18,2330,台積電,TW0002330008,5293493807,20636886651,20.41,79.58,100.0,100.0,25930380458,2016-05-23,
2017-04-19,2330,台積電,TW0002330008,5309969870,20620410588,20.47,79.52,100.0,100.0,25930380458,2016-05-23,
2017-04-20,2330,台積電,TW0002330008,5313311043,20617069415,20.49,79.5,100.0,100.0,25930380458,2016-05-23,
2017-04-21,2330,台積電,TW0002330008,5309538496,20620841962,20.47,79.52,100.0,100.0,25930380458,2016-05-23,
2017-04-24,2330,台積電,TW0002330008,5302250498,20628129960,20.44,79.55,100.0,100.0,25930380458,2016-05-23,
2017-04-25,2330,台積電,TW0002330008,5290942257,20639438201,20.4,79.59,100.0,100.0,25930380458,2016-05-23,
2017-04-26,2330,台積電,TW0002330008,5278631025,20651749433,20.35,79.64,100.0,100.0,25930380458,2016-05-23,
2017-04-27,2330,台積電,TW0002330008,5269630743,20660749715,20.32,79.67,100.0,100.0,25930380458,2016-05-23,
2017-04-28,2330,台積電,TW0002330008,5252294636,20678085822,20.25,79.74,100.0,100.0,25930380458,2016-05-23,
2017-05-02,2330,台積電,TW0002330008,5233873276,20696507182,20.18,79.81,100.0,100.0,25930380458,2016-05-23,
2017-05-03,2330,台積電,TW0002330008,5217355909,20713024549,20.12,79.87,100.0,100.0,25930380458,2016-05-23,
2017-05-04,2330,台積電,TW0002330008,5213449484,20716930974,20.1,79.89,100.0,100.0,25930380458,2016-05-23,
2017-05-05,2330,台積電,TW0002330008,5213975260,20716405198,20.1,79.89,100.0,100.0,25930380458,2016-05-23,
2017-05-08,2330,台積電,TW0002330008,5203800874,20726579584,20.06,79.93,100.0,100.0,25930380458,2016-05-23,
2017-05-09,2330,台積電,TW0002330008,5196439420,20733941038,20.03,79.96,100.0,100.0,25930380458,2016-05-23,
2017-05-10,2330,台積電,TW0002330008,5193970447,20736410011,20.03,79.96,100.0,100.0,25930380458,2016-05-23,
2017-05-11,2330,台積電,TW0002330008,5183322651,20747057807,19.98,80.01,100.0,100.0,25930380458,2016-05-23,
2017-05-12,2330,台積電,TW0002330008,5183433921,20746946537,19.98,80.01,100.0,100.0,25930380458,2016-05-23,
2017-05-15,2330,台積電,TW0002330008,5183303134,20747077324,19.98,80.01,100.0,100.0,25930380458,2016-05-23,
2017-05-16,2330,台積電,TW0002330008,5182599750,20747780708,19.98,80.01,100.0,100.0,25930380458,2016-05-23,
2017-05-17,2330,台積電,TW0002330008,5179743242,20750637216,19.97,80.02,100.0,100.0,25930380458,2016-05-23,
2017-05-18,2330,台積電,TW0002330008,5179907334,20750473124,19.97,80.02,100.0,100.0,25930380458,2016-05-23,
2017-05-19,2330,台積電,TW0002330008,5177073759,20753306699,19.96,80.03,100.0,100.0,25930380458,2016-05-23,
2017-05-22,2330,台積電,TW0002330008,5174077155,20756303303,19.95,80.04,100.0,100.0,25930380458,2016-05-23,
2017-05-23,2330,台積電,TW0002330008,5171329367,20759051091,19.94,80.05,100.0,100.0,25930380458,2016-05-23,
2017-05-24,2330,台積電,TW0002330008,5171071572,20759308886,19.94,80.05,100.0,100.0,25930380458,2016-05-23,
2017-05-25,2330,台積電,TW0002330008,5162081505,20768298953,19.9,80.09,100.0,100.0,25930380458,2017-05-25, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2017-05-26,2330,台積電,TW0002330008,5160131080,20770249378,19.89,80.1,100.0,100.0,25930380458,2017-05-25,
2017-05-31,2330,台積電,TW0002330008,5169401057,20760979401,19.93,80.06,100.0,100.0,25930380458,2017-05-25,
2017-06-01,2330,台積電,TW0002330008,5162570823,20767809635,19.9,80.09,100.0,100.0,25930380458,2017-05-25,
2017-06-02,2330,台積電,TW0002330008,5153505941,20776874517,19.87,80.12,100.0,100.0,25930380458,2017-05-25,
2017-06-03,2330,台積電,TW0002330008,5153452941,20776927517,19.87,80.12,100.0,100.0,25930380458,2017-05-25,
2017-06-05,2330,台積電,TW0002330008,5143915093,20786465365,19.83,80.16,100.0,100.0,25930380458,2017-05-25,
2017-06-06,2330,台積電,TW0002330008,5141987901,20788392557,19.82,80.17,100.0,100.0,25930380458,2017-05-25,
2017-06-07,2330,台積電,TW0002330008,5135911101,20794469357,19.8,80.19,100.0,100.0,25930380458,2017-05-25,
2017-06-08,2330,台積電,TW0002330008,5130558276,20799822182,19.78,80.21,100.0,100.0,25930380458,2017-05-25,
2017-06-09,2330,台積電,TW0002330008,5134815638,20795564820,19.8,80.19,100.0,100.0,25930380458,2017-05-25,
2017-06-12,2330,台積電,TW0002330008,5175790589,20754589869,19.96,80.03,100.0,100.0,25930380458,2017-05-25,
2017-06-13,2330,台積電,TW0002330008,5203149575,20727230883,20.06,79.93,100.0,100.0,25930380458,2017-05-25,
2017-06-14,2330,台積電,TW0002330008,5225415073,20704965385,20.15,79.84,100.0,100.0,25930380458,2017-05-25,
2017-06-15,2330,台積電,TW0002330008,5234396059,20695984399,20.18,79.81,100.0,100.0,25930380458,2017-05-25,
2017-06-16,2330,台積電,TW0002330008,5246192145,20684188313,20.23,79.76,100.0,100.0,25930380458,2017-05-25,
2017-06-19,2330,台積電,TW0002330008,5247156746,20683223712,20.23,79.76,100.0,100.0,25930380458,2017-05-25,
2017-06-20,2330,台積電,TW0002330008,5251032763,20679347695,20.25,79.74,100.0,100.0,25930380458,2017-05-25, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10606' target=_blank>4</a>
2017-06-21,2330,台積電,TW0002330008,5271068591,20659311867,20.32,79.67,100.0,100.0,25930380458,2017-05-25, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10606' target=_blank>4</a>
2017-06-22,2330,台積電,TW0002330008,5247842732,20682537726,20.23,79.76,100.0,100.0,25930380458,2017-05-25,
2017-06-23,2330,台積電,TW0002330008,5266438477,20663941981,20.3,79.69,100.0,100.0,25930380458,2017-05-25,
2017-06-26,2330,台積電,TW0002330008,5257909246,20672471212,20.27,79.72,100.0,100.0,25930380458,2017-05-25,
2017-06-27,2330,台積電,TW0002330008,5273595388,20656785070,20.33,79.66,100.0,100.0,25930380458,2017-05-25,
2017-06-28,2330,台積電,TW0002330008,5286911542,20643468916,20.38,79.61,100.0,100.0,25930380458,2017-05-25,
2017-06-29,2330,台積電,TW0002330008,5284749732,20645630726,20.38,79.61,100.0,100.0,25930380458,2017-05-25,
2017-06-30,2330,台積電,TW0002330008,5289140712,20641239746,20.39,79.6,100.0,100.0,25930380458,2017-05-25,
2017-07-03,2330,台積電,TW0002330008,5288820808,20641559650,20.39,79.6,100.0,100.0,25930380458,2017-05-25,
2017-07-04,2330,台積電,TW0002330008,5295641745,20634738713,20.42,79.57,100.0,100.0,25930380458,2017-05-25,
2017-07-05,2330,台積電,TW0002330008,5303764550,20626615908,20.45,79.54,100.0,100.0,25930380458,2017-05-25,
2017-07-06,2330,台積電,TW0002330008,5309100253,20621280205,20.47,79.52,100.0,100.0,25930380458,2017-05-25,
2017-07-07,2330,台積電,TW0002330008,5314811896,20615568562,20.49,79.5,100.0,100.0,25930380458,2017-05-25,
2017-07-10,2330,台積電,TW0002330008,5321182249,20609198209,20.52,79.47,100.0,100.0,25930380458,2017-05-25,
2017-07-11,2330,台積電,TW0002330008,5313079927,20617300531,20.48,79.51,100.0,100.0,25930380458,2017-05-25,
2017-07-12,2330,台積電,TW0002330008,5322241587,20608138871,20.52,79.47,100.0,100.0,25930380458,2017-05-25,
2017-07-13,2330,台積電,TW0002330008,5317420001,20612960457,20.5,79.49,100.0,100.0,25930380458,2017-05-25,
2017-07-14,2330,台積電,TW0002330008,5322866447,20607514011,20.52,79.47,100.0,100.0,25930380458,2017-05-25,
2017-07-17,2330,台積電,TW0002330008,5319614447,20610766011,20.51,79.48,100.0,100.0,25930380458,2017-05-25,
2017-07-18,2330,台積電,TW0002330008,5315412966,20614967492,20.49,79.5,100.0,100.0,25930380458,2017-05-25,
2017-07-19,2330,台積電,TW0002330008,5314242655,20616137803,20.49,79.5,100.0,100.0,25930380458,2017-05-25,
2017-07-20,2330,台積電,TW0002330008,5312282896,20618097562,20.48,79.51,100.0,100.0,25930380458,2017-05-25,
2017-07-21,2330,台積電,TW0002330008,5317220627,20613159831,20.5,79.49,100.0,100.0,25930380458,2017-05-25,
2017-07-24,2330,台積電,TW0002330008,5321027444,20609353014,20.52,79.47,100.0,100.0,25930380458,2017-05-25,
2017-07-25,2330,台積電,TW0002330008,5319966448,20610414010,20.51,79.48,100.0,100.0,25930380458,2017-05-25,
2017-07-26,2330,台積電,TW0002330008,5314131441,20616249017,20.49,79.5,100.0,100.0,25930380458,2017-05-25, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10607' target=_blank>4</a>
2017-07-27,2330,台積電,TW0002330008,5302056566,20628323892,20.44,79.55,100.0,100.0,25930380458,2017-05-25,
2017-07-28,2330,台積電,TW0002330008,5310026013,20620354445,20.47,79.52,100.0,100.0,25930380458,2017-05-25,
2017-07-31,2330,台積電,TW0002330008,5312198624,20618181834,20.48,79.51,100.0,100.0,25930380458,2017-05-25, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10607' target=_blank>4</a>
2017-08-01,2330,台積電,TW0002330008,5318195454,20612185004,20.5,79.49,100.0,100.0,25930380458,2017-05-25,
2017-08-02,2330,台積電,TW0002330008,5306699472,20623680986,20.46,79.53,100.0,100.0,25930380458,2017-05-25,
2017-08-03,2330,台積電,TW0002330008,5318454189,20611926269,20.51,79.48,100.0,100.0,25930380458,2017-05-25,
2017-08-04,2330,台積電,TW0002330008,5329494032,20600886426,20.55,79.44,100.0,100.0,25930380458,2017-05-25,
2017-08-07,2330,台積電,TW0002330008,5326053147,20604327311,20.53,79.46,100.0,100.0,25930380458,2017-05-25,
2017-08-08,2330,台積電,TW0002330008,5323732508,20606647950,20.53,79.46,100.0,100.0,25930380458,2017-05-25,
2017-08-09,2330,台積電,TW0002330008,5336498532,20593881926,20.58,79.41,100.0,100.0,25930380458,2017-05-25,
