Year,Code,Name,TradeVolume,TradeValue,Transaction,HighestPrice,HDate,LowestPrice,LDate,AvgClosingPrice
113,07834T,台積電統一3C售09,34945000,11653270,1417,1.05,4月22日,0.01,10月22日,0.34
113,078354,台積電永豐64購01,2785000,2316410,134,2.31,2月20日,0.08,7月19日,1.00
113,078364,台積電凱基4A購46,258000,2145920,85,15.30,3月06日,3.41,6月19日,7.13
113,078365,台積電凱基54購09,15233000,10730240,325,3.69,2月15日,0.01,7月30日,1.21
113,078377,台積電群益4A購40,1748000,27263330,770,33.20,5月29日,2.71,8月05日,16.02
113,078378,台積電群益4B購16,49782000,28862160,713,2.66,2月26日,0.01,8月16日,1.01
113,078379,台積電群益4C購07,1424000,4106830,126,5.90,3月26日,1.82,2月15日,3.29
113,078380,台積電群益52購03,4232000,22530770,338,12.30,4月17日,1.51,8月20日,6.50
113,078389,台積電台新4A購06,1348000,4455460,48,7.20,4月10日,1.91,1月31日,4.10
113,078398,台積電元富4A購28,920000,834400,36,1.42,3月22日,0.02,7月12日,0.96
113,078399,台積電元富4A購29,5001000,12992960,235,3.69,3月22日,1.20,7月10日,2.39
113,078400,台積電元富4A購30,8463000,8611500,294,2.86,2月19日,0.04,7月12日,1.00
113,078401,台積電元富4B購05,2829000,357900,34,0.49,4月10日,0.04,7月15日,0.15
113,078402,台積電元富54購04,2903000,8551580,240,14.90,6月20日,1.16,7月26日,4.48
113,078403,台積電元富54購05,386000,2561130,59,11.40,3月08日,3.81,2月21日,7.00
113,078404,台積電元富64購02,1135000,4134110,110,10.00,5月29日,2.30,4月22日,4.35
113,07841U,台積電國泰32售02,648000,80320,56,0.44,1月04日,0.01,2月19日,0.19
113,078424,台積電元大4A購39,14862000,12819050,519,3.01,3月04日,0.31,7月08日,0.98
113,078425,台積電元大4A購40,13578000,19104700,494,3.82,3月04日,0.30,7月19日,1.55
113,078426,台積電元大4A購41,10640000,10221270,300,1.43,3月25日,0.33,7月11日,0.84
113,07842U,台積電國泰32售03,,,,,4月19日,,7月11日,
113,078477,台積電國泰51購01,1562000,4908550,126,10.40,3月20日,1.24,2月15日,4.19
113,078486,台積電凱基43購06,1959000,42232520,426,38.00,10月18日,4.84,2月21日,20.94
113,078489,台積電元大4A購42,808000,1126930,44,3.55,3月11日,0.68,4月24日,1.77
113,078490,台積電元大4A購43,3208000,9104570,311,5.25,3月07日,1.49,2月02日,2.85
113,078491,台積電元大54購03,2417000,823250,146,0.63,4月10日,0.10,8月13日,0.34
113,078513,台積電凱基54購10,5719000,6646290,246,1.98,2月19日,0.01,8月23日,1.00
113,078524,台積電群益4C購08,4619000,7606560,242,5.70,6月13日,0.85,1月31日,1.98
113,078546,台積電永豐4A購14,5201000,9735410,211,4.04,7月03日,0.76,8月05日,1.90
113,078580,台積電元大4A購44,20390000,33102860,838,11.20,7月11日,0.67,4月16日,2.21
113,078581,台積電元大4A購45,6967000,13797460,390,5.00,6月26日,0.89,4月16日,2.14
113,078582,台積電元大54購04,3918000,14430190,327,5.55,3月12日,0.12,8月28日,3.37
113,078634,台積電凱基4A購47,13673000,7648200,689,0.93,2月15日,0.03,7月15日,0.43
113,078684,台積電元大4A購46,8169000,9630410,404,2.55,3月01日,0.03,8月30日,1.01
113,078685,台積電元大4A購47,16585000,10779260,698,1.75,3月21日,0.07,7月11日,0.71
113,078686,台積電元大54購05,2196000,524940,57,0.51,2月21日,0.05,6月04日,0.23
113,078723,台積電國泰4B購06,21165000,22223540,640,1.92,5月03日,0.01,9月12日,0.88
113,078733,台積電群益54購06,19786000,21762530,663,3.85,3月04日,0.23,6月12日,1.05
113,078734,台積電群益54購07,20948000,38224760,1152,3.88,3月01日,0.03,8月29日,1.53
113,078735,台積電群益54購08,3954000,5426050,109,1.97,6月19日,0.64,7月11日,1.36
113,078753,台積電凱基4A購49,6515000,10930360,288,3.13,4月18日,0.01,8月26日,1.69
113,078783,台積電元大4A購48,4582000,10662030,245,4.54,5月28日,0.11,7月18日,1.86
113,078784,台積電元大4A購49,1221000,13734660,244,22.50,6月28日,3.06,8月06日,12.64
113,078785,台積電元大54購06,6461000,5205110,207,1.09,2月15日,0.07,7月10日,0.65
113,07879U,台積電凱基31售18,,,,,9月04日,,7月17日,
113,078826,台積電中信4C購06,2703000,7204480,127,5.95,4月08日,1.51,2月15日,3.17
113,078866,台積電富邦4A購09,9489000,1753580,296,0.63,2月19日,0.01,12月05日,0.21
113,078924,台積電元大4A購50,5924000,10864400,363,3.78,3月20日,0.09,7月30日,2.05
113,078925,台積電元大4A購51,7293000,8497590,282,2.10,5月24日,0.74,4月22日,1.22
113,078926,台積電元大4A購52,2048000,2271650,106,2.32,2月19日,0.31,6月04日,1.08
113,078950,台積電群益54購09,7317000,15952140,384,4.76,3月04日,0.68,7月04日,2.14
113,078990,台積電永豐4A購15,7572000,8698760,441,2.16,2月19日,0.03,7月29日,0.69
113,078991,台積電永豐51購06,1921000,1826700,84,6.95,3月08日,0.01,8月05日,1.77
113,079064,台積電元大4A購55,15326000,14868080,401,2.11,6月19日,0.06,9月10日,0.94
113,079065,台積電元大4A購56,500000,474950,55,1.40,5月20日,0.33,7月03日,0.98
113,079066,台積電元大51購28,1539000,93640,11,0.46,3月07日,0.05,6月26日,0.16
113,079092,台積電統一4A購01,41090000,118332640,2279,4.11,7月08日,1.55,2月05日,2.89
113,079097,台積電元富4B購06,14837000,12151920,618,2.38,6月06日,0.28,4月18日,1.03
113,079098,台積電元富4B購07,73191000,58743730,3246,2.23,12月09日,0.43,8月05日,0.89
113,079099,台積電元富4B購08,63495000,30764720,1903,1.42,7月11日,0.10,11月12日,0.52
113,079100,台積電元富4B購09,9414000,9607530,375,1.69,5月23日,0.66,9月10日,1.09
113,079101,台積電元富54購08,19372000,15312340,576,1.71,5月29日,0.48,12月18日,0.93
113,079102,台積電元富54購09,60819000,48013800,2076,1.04,3月08日,0.06,9月10日,0.56
113,079128,台積電國泰51購03,33032000,34288870,482,2.66,5月17日,0.61,4月19日,1.12
113,079129,台積電國泰51購04,9597000,11575660,287,2.31,5月03日,0.72,4月19日,1.32
113,079138,台積電群益4C購09,59724000,26746400,632,0.99,2月05日,0.02,10月17日,0.45
113,079155,台積電凱基4A購52,11575000,12586830,303,3.11,2月19日,0.15,6月14日,1.09
113,079156,台積電凱基57購04,3257000,3460150,144,3.14,2月19日,0.08,7月16日,1.05
113,079176,台積電中信54購01,11030000,7929600,404,1.28,3月22日,0.06,6月21日,0.62
113,079179,台積電永豐54購02,5268000,11443750,356,3.20,3月20日,1.54,3月11日,2.14
113,079191,台積電元大4B購10,30068000,62357930,2567,6.75,7月05日,0.35,12月27日,2.84
113,079192,台積電元大4B購11,8272000,8878430,333,1.89,3月07日,0.26,8月07日,0.98
113,079193,台積電元大51購29,3055000,6357950,225,3.48,5月27日,1.34,4月25日,2.13
113,079214,台積電台新4C購01,5284000,10373100,227,3.86,6月20日,0.42,6月11日,1.77
113,079251,台積電凱基4A購53,6115000,5606070,219,1.49,5月28日,0.15,8月05日,0.80
113,079293,台積電永豐5A購01,3122000,6939530,150,4.35,3月22日,1.43,2月29日,2.28
113,079318,台積電元大4B購12,10330000,17774790,446,4.50,5月27日,0.13,7月19日,1.81
113,079319,台積電元大4C購13,5168000,12859490,390,5.20,5月27日,1.03,2月20日,2.51
113,079320,台積電元大51購30,9879000,21671190,662,3.44,6月27日,0.74,4月16日,2.18
113,079366,台積電群益4A購41,17440000,14717410,429,2.64,5月16日,0.09,7月26日,1.22
113,079367,台積電群益4A購42,5114000,11592210,203,3.96,6月20日,1.23,4月23日,2.51
113,079381,台積電富邦4A購11,1325000,11617790,195,22.20,7月09日,4.19,8月05日,10.05
113,079382,台積電富邦4A購12,7736000,68522650,682,22.90,7月09日,0.17,11月12日,7.75
113,079395,台積電統一4A購02,4916000,22435970,917,8.15,12月27日,3.61,2月19日,4.91
113,079398,台積電凱基4A購55,4085000,2004430,84,0.62,12月31日,0.24,9月04日,0.47
113,079399,台積電凱基4A購56,54504000,28576310,1245,0.82,3月04日,0.04,12月12日,0.37
113,079400,台積電凱基4A購57,6368000,3813590,201,0.82,2月15日,0.04,12月05日,0.53
113,079436,台積電元大4A購63,3367000,1566950,97,1.04,2月19日,0.12,6月07日,0.50
113,079437,台積電元大4B購13,5788000,6888160,228,2.41,2月29日,0.20,7月17日,0.89
113,079438,台積電元大4B購14,1040000,3547170,87,9.70,4月10日,1.92,2月19日,3.77
113,079463,台積電國票4A購18,33869000,45753680,2233,3.30,4月29日,0.03,12月11日,1.31
113,07947T,台積電中信3B售07,6443000,2619880,358,1.25,4月23日,0.10,7月16日,0.45
113,079505,台積電中信54購02,6288000,17056310,381,3.40,3月08日,0.85,7月23日,2.65
113,079550,台積電元大4C購14,2576000,4315750,248,5.20,4月18日,0.86,2月19日,2.82
113,079553,台積電統一44購01,22584000,38597390,843,4.15,10月18日,0.73,2月21日,2.30
113,079584,台積電凱基4B購13,2673000,1017990,95,0.59,8月05日,0.03,12月05日,0.37
113,079585,台積電凱基4B購14,122000,69620,11,0.64,3月11日,0.31,8月20日,0.45
113,079586,台積電凱基4C購22,28061000,16161400,448,1.06,3月07日,0.05,11月14日,0.56
113,079608,台積電群益54購10,1933000,1520890,139,1.27,3月22日,0.36,7月17日,0.69
113,079609,台積電群益54購11,10912000,34030930,856,8.95,11月07日,1.78,5月15日,3.70
113,079610,台積電群益54購12,15896000,39349690,1445,5.35,3月01日,0.01,12月11日,2.18
113,079611,台積電群益54購13,7384000,14507800,600,5.50,6月20日,0.83,4月23日,2.10
113,079649,台積電凱基4A購59,14325000,38817880,1052,6.10,6月13日,0.01,11月05日,2.63
113,079650,台積電凱基4B購15,4923000,11118930,263,5.05,5月20日,1.51,3月13日,2.60
113,079651,台積電凱基4C購23,7657000,18789140,338,6.30,5月22日,0.51,8月06日,3.38
113,079689,台積電元大4A購66,34707000,30115310,892,2.37,4月26日,0.10,12月16日,0.85
113,079747,台積電中信53購01,136000,453320,21,3.59,6月20日,2.80,7月29日,3.32
113,079791,台積電元大4A購68,2070000,7490250,120,12.10,6月13日,0.14,8月05日,5.00
113,079814,台積電永豐51購07,34000,88640,7,2.73,3月06日,2.53,3月07日,2.60
113,079815,台積電永豐52購03,1109000,2321900,120,3.41,12月10日,1.38,2月27日,1.85
113,079844,台積電富邦51購06,18011000,13420740,691,1.05,3月12日,0.23,7月05日,0.69
113,079845,台積電富邦51購07,42026000,41822290,2475,2.13,3月12日,0.36,7月26日,1.02
113,079872,台積電元大4C購15,12262000,25253140,677,6.15,7月05日,0.98,2月21日,2.46
113,079886,台積電元富4B購10,4462000,5891880,288,2.54,5月20日,0.85,3月28日,1.36
113,079892,台積電凱基45購01,31537000,78519080,748,6.30,7月11日,1.29,2月29日,3.41
113,079915,台積電統一45購02,129341000,258193990,5660,3.40,11月01日,0.80,2月20日,2.07
113,079928,台積電中信51購03,63182000,51469960,1492,1.08,3月25日,0.04,10月28日,0.56
113,079970,台積電元大4B購16,22616000,13151550,586,0.96,3月04日,0.02,7月12日,0.30
113,080044,台積電凱基4C購24,14852000,22648300,706,3.13,3月05日,0.39,6月05日,1.33
113,080059,台積電元富4B購11,15224000,31730670,539,8.45,3月21日,0.23,7月22日,2.37
113,08005T,台積電中信3C售10,6336000,2218830,284,0.77,5月03日,0.02,12月12日,0.34
113,08006T,台積電中信3C售11,4220000,873070,57,0.49,5月03日,0.07,8月20日,0.23
113,080110,台積電元大4C購16,3167000,2612860,140,1.28,5月27日,0.08,8月23日,0.69
113,08013T,台積電元富3A售22,4734000,1255490,96,0.55,5月31日,0.05,7月18日,0.30
113,080171,台積電凱基4B購16,2908000,2533490,132,1.41,2月21日,0.30,7月26日,0.88
113,080207,台積電統一48購01,13405000,62607290,1399,7.25,7月11日,3.15,2月26日,4.93
113,080244,台積電元大4B購18,10510000,19466500,583,5.40,7月08日,0.67,4月22日,2.09
113,080294,台積電群益46購01,7428000,14255650,499,3.23,7月11日,0.73,3月01日,1.86
113,080323,台積電群益51購04,1346000,715140,49,0.65,3月04日,0.03,7月03日,0.37
113,080349,台積電凱基51購13,23646000,48968920,1303,3.78,5月13日,0.88,4月02日,1.91
113,080361,台積電元大51購31,27258000,19954680,1104,1.68,6月20日,0.08,11月01日,0.73
113,080387,台積電國泰52購01,12596000,11198180,362,1.80,3月08日,0.16,7月30日,0.86
113,080398,台積電凱基54購11,30886000,27633860,1170,2.24,7月15日,0.38,12月19日,0.92
113,080407,台積電富邦55購01,22559000,17348890,591,3.10,12月09日,0.37,4月18日,1.25
113,080408,台積電富邦55購02,31326000,26476740,1332,2.88,12月09日,0.61,4月17日,1.16
113,080450,台積電群益51購05,10997000,2417160,132,0.69,3月04日,0.01,9月03日,0.29
113,080467,台積電元大51購32,9345000,26197970,762,5.75,5月28日,0.12,8月06日,2.65
113,080528,台積電凱基4C購25,9641000,5243230,284,4.61,3月28日,0.01,7月29日,1.18
113,080547,台積電台新4B購02,10016000,21108510,423,12.20,9月16日,0.73,5月09日,3.17
113,080581,台積電元大51購33,13014000,8932150,331,1.39,3月01日,0.34,6月25日,0.71
113,080628,台積電永豐4B購15,3706000,3126960,171,1.44,3月01日,0.16,4月23日,0.85
113,08062T,台積電元富3A售23,3842000,562540,51,0.23,8月21日,0.01,10月21日,0.13
113,08063T,台積電元富42售06,4593000,681960,44,1.34,8月05日,0.07,10月11日,0.36
113,080647,台積電統一48購02,38593000,40020630,2004,2.42,11月08日,0.64,2月29日,1.47
113,080653,台積電元富4B購13,,,,,3月04日,,11月28日,
113,080655,台積電元富4B購14,11727000,5968190,315,0.79,2月27日,0.01,12月16日,0.47
113,080656,台積電元富4B購15,28382000,15784180,499,0.83,2月27日,0.04,12月17日,0.45
113,080658,台積電元富4B購16,41015000,24952920,865,0.80,3月08日,0.10,10月24日,0.52
113,080659,台積電元富4B購17,53060000,37007200,987,0.88,3月08日,0.01,12月27日,0.57
113,080660,台積電元富4B購18,5712000,3102630,187,0.70,3月08日,0.02,12月20日,0.47
113,080662,台積電元富4B購19,400000,89600,12,0.46,3月25日,0.07,12月18日,0.23
113,080663,台積電元富4B購20,22197000,29742250,1521,2.90,10月08日,0.71,3月14日,1.55
113,080700,台積電元大4C購18,6543000,24729140,443,5.60,5月10日,1.66,4月16日,3.17
113,080756,台積電元富65購01,5257000,6299290,295,3.01,5月09日,0.39,3月15日,1.49
113,080791,台積電元大51購34,19747000,9527940,264,1.85,2月26日,0.01,9月09日,0.57
113,080806,台積電凱基4C購26,11567000,15973460,461,2.23,3月04日,0.01,8月08日,1.29
113,080807,台積電凱基51購14,9030000,23162780,446,5.35,10月09日,1.01,4月12日,2.59
113,080888,台積電元大51購35,23208000,71036580,824,6.50,7月12日,0.46,8月22日,3.10
113,080989,台積電元大51購36,2641000,9693470,347,9.75,4月19日,0.01,8月21日,3.71
113,081012,台積電凱基4C購27,8086000,28445610,587,14.00,4月12日,1.52,8月06日,3.96
113,081013,台積電凱基51購15,5669000,13613470,308,5.35,4月10日,0.01,8月13日,2.77
113,081023,台積電永豐5C購01,6736000,35483480,363,17.10,4月19日,1.93,3月11日,5.37
113,081024,台積電永豐65購01,16886000,54313700,1284,7.30,7月12日,0.04,10月15日,2.98
113,08102T,台積電凱基3A售37,2578000,782460,32,1.66,5月17日,0.18,9月03日,0.51
113,081031,台積電群益45購01,5547000,7977970,340,3.01,7月11日,0.52,2月29日,1.53
113,081032,台積電群益46購02,5366000,9187660,244,3.10,7月11日,0.64,3月01日,1.63
113,08104U,台積電元富31售04,,,,,5月02日,,9月12日,
113,08118U,台積電群益32售03,,,,,8月05日,,11月20日,
113,08119U,台積電群益32售04,,,,,8月05日,,10月14日,
113,081208,台積電凱基65購01,,,,,5月20日,,7月09日,
113,08121T,台積電元富3B售09,1212000,240640,17,0.57,5月20日,0.10,8月29日,0.23
113,081237,台積電元大51購37,1150000,1429500,58,1.60,3月06日,0.61,4月22日,1.14
113,081295,台積電中信4C購08,33314000,40028630,754,3.04,6月19日,0.33,11月21日,1.31
113,081308,台積電永豐5A購02,15076000,6482810,185,1.08,4月11日,0.09,8月02日,0.46
113,081334,台積電統一52購08,9697000,14683440,372,2.71,5月27日,0.68,9月11日,1.56
113,08135T,台積電凱基3B售20,6670000,4622890,96,2.51,5月09日,0.22,7月16日,0.97
113,08136T,台積電凱基3B售21,3926000,2701450,58,1.66,5月21日,0.40,8月28日,0.85
113,081379,台積電元大54購07,4679000,3962110,129,1.41,3月22日,0.29,5月21日,0.80
113,081400,台積電凱基65購02,428000,1500560,40,8.10,4月15日,1.98,6月19日,3.93
113,081601,台積電凱基4B購23,12409000,8500060,516,1.46,6月20日,0.19,4月22日,0.66
113,081630,台積電元富4B購26,3026000,1299170,151,0.62,3月22日,0.06,8月05日,0.34
113,08166T,台積電凱基3C售16,4254000,2596860,135,1.58,5月20日,0.01,10月28日,0.61
113,081673,台積電元大4B購27,5943000,10841340,176,2.79,3月20日,0.39,9月10日,1.38
113,081674,台積電元大51購38,18164000,38817570,700,4.32,4月15日,1.27,5月24日,2.24
113,081703,台積電統一49購01,16991000,78178820,1870,7.40,7月11日,3.44,3月06日,4.97
113,081765,台積電凱基4C購29,8663000,11570040,479,4.98,7月11日,0.34,4月23日,1.67
113,08176T,台積電永豐3B售04,16370000,6742700,230,1.11,5月20日,0.10,9月30日,0.49
113,081773,台積電群益46購03,4392000,5788240,283,2.95,10月21日,0.56,3月01日,1.43
113,081774,台積電群益46購04,56608000,59388470,2854,3.00,7月11日,0.50,3月01日,1.43
113,081810,台積電凱基4A購02,49679000,137142760,3217,4.83,7月11日,1.60,3月06日,3.14
113,081815,台積電元大4B購28,3058000,2078120,148,0.98,5月07日,0.07,7月16日,0.54
113,08182T,台積電元富42售08,779000,633900,138,1.75,8月06日,0.11,11月28日,0.75
113,081867,台積電富邦51購08,1322000,2279490,72,2.75,5月20日,1.22,3月26日,1.92
113,081896,台積電元大4B購30,13501000,18504270,909,4.44,7月17日,0.01,9月27日,1.17
113,081897,台積電元大51購39,816000,1687420,125,4.97,7月12日,1.36,6月06日,2.26
113,081917,台積電凱基46購04,46840000,117837140,1258,7.00,12月30日,1.83,3月04日,3.73
113,081925,台積電凱基4C購31,2397000,2355560,129,2.69,6月19日,0.45,4月22日,1.23
113,081977,台積電群益44購01,5369000,6244710,237,2.91,7月11日,0.64,3月06日,1.33
113,081978,台積電群益46購05,18631000,25467480,786,2.95,10月21日,0.67,3月06日,1.48
113,082007,台積電凱基4C購33,20054000,14544890,346,2.05,3月06日,0.26,10月07日,0.98
113,08201T,台積電元大3B售15,2130000,618980,87,1.63,5月06日,0.03,8月19日,0.50
113,08202T,台積電元大3B售16,5846000,2241310,226,5.15,10月22日,0.05,9月19日,0.41
113,08203T,台積電元大3B售17,3931000,3294510,130,1.68,5月06日,0.05,9月18日,0.67
113,082043,台積電元大4C購20,8946000,12132920,407,2.92,3月05日,0.07,8月05日,1.44
113,082044,台積電元大51購40,14721000,10704710,437,1.29,3月20日,0.02,8月06日,0.75
113,082146,台積電元大4C購21,2942000,2744190,271,1.83,4月12日,0.34,6月25日,0.95
113,082147,台積電元大51購41,9235000,12432510,399,2.53,3月27日,0.13,9月02日,0.97
113,082205,台積電富邦51購09,2960000,2915040,155,2.64,6月14日,0.08,10月08日,1.08
113,082211,台積電統一49購02,24717000,24895570,1147,1.69,7月11日,0.79,8月05日,1.13
113,082212,台積電統一53購01,7401000,60719700,579,10.30,7月11日,5.75,4月22日,7.72
113,082239,台積電國泰4C購03,,,,,3月29日,,7月26日,
113,082313,台積電元大4B購32,12065000,15046820,646,2.28,11月25日,0.59,11月07日,1.14
113,082314,台積電元大4B購33,1982000,816390,82,0.60,6月24日,0.30,8月01日,0.42
113,08231T,台積電群益3B售11,1632000,311800,62,1.47,5月13日,0.07,7月10日,0.33
113,08232T,台積電群益3B售12,2159000,818420,53,1.25,5月14日,0.10,7月16日,0.61
113,082365,台積電凱基4C購35,9768000,20952770,310,3.83,6月19日,0.12,9月03日,2.20
