stock_id,ymonth,max,min,trading_volume,trading_money,trading_turnover,date,close,open,spread
721432,2015M01,0.39,0.0,3300000,1067160,79,2016-01-01,0.0,0.0,-0.43
721433,2015M01,2.12,0.96,7564000,11940730,497,2016-01-01,1.64,1.44,0.03
721434,2015M01,0.52,0.0,140000,62600,4,2016-01-01,0.0,0.0,0.0
721435,2015M01,0.7,0.0,1809000,694060,21,2016-01-01,0.0,0.7,-0.7
721436,2015M01,1.91,0.0,2267000,2128880,78,2016-01-01,1.51,0.78,1.51
721437,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721438,2015M01,0.45,0.0,2995000,1090710,77,2016-01-01,0.0,0.0,0.0
721439,2015M01,0.27,0.0,916000,205990,8,2016-01-01,0.0,0.25,0.0
72143P,2015M01,0.4,0.03,3731000,949270,219,2016-01-01,0.03,0.27,-0.23
721440,2015M01,1.14,0.57,6766000,6103190,369,2016-01-01,1.01,1.06,-0.2
721441,2015M01,3.47,0.0,1064000,3104260,61,2016-01-01,3.35,0.0,0.63
721442,2015M01,0.3,0.0,1100000,244210,12,2016-01-01,0.0,0.0,0.0
721443,2015M01,1.83,0.0,2028000,2598450,49,2016-01-01,1.56,1.39,0.16
721444,2015M01,2.11,0.0,1228000,1987510,127,2016-01-01,1.9,0.0,-0.16
721445,2015M01,2.86,0.0,4664000,6385740,383,2016-01-01,0.93,2.49,-1.44
721446,2015M01,1.21,0.0,1803000,1221250,56,2016-01-01,0.0,1.21,-1.25
721447,2015M01,1.08,0.0,250000,210570,17,2016-01-01,0.0,0.0,0.0
721448,2015M01,0.65,0.0,892000,509230,14,2016-01-01,0.0,0.0,-0.67
721449,2015M01,3.37,1.95,737000,1892210,78,2016-01-01,2.51,2.86,-0.27
72144P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721450,2015M01,0.51,0.0,400000,195000,6,2016-01-01,0.0,0.0,0.0
721451,2015M01,1.18,0.0,4911000,3912030,111,2016-01-01,1.0,1.04,-0.06
721452,2015M01,0.77,0.0,874000,424930,63,2016-01-01,0.0,0.74,-0.67
721453,2015M01,0.39,0.0,10000,3900,1,2016-01-01,0.0,0.0,-0.56
721454,2015M01,1.48,0.51,1935000,1722410,155,2016-01-01,0.58,1.41,-0.83
721455,2015M01,1.81,0.73,1392000,1706690,106,2016-01-01,1.03,1.76,-0.69
721456,2015M01,3.05,1.41,12525000,26940260,612,2016-01-01,2.34,1.72,0.62
721457,2015M01,0.7,0.0,609000,414910,7,2016-01-01,0.0,0.0,0.0
721458,2015M01,0.14,0.0,40000,5400,3,2016-01-01,0.0,0.0,0.0
721459,2015M01,0.31,0.0,1220000,244050,16,2016-01-01,0.0,0.0,-0.4
72145P,2015M01,1.22,0.0,5298000,2673330,232,2016-01-01,0.41,0.3,0.13
721460,2015M01,1.26,0.0,2727000,1791530,101,2016-01-01,1.06,0.0,0.15
721461,2015M01,1.46,0.0,2688000,2173390,103,2016-01-01,1.13,0.96,0.11
721462,2015M01,1.95,0.0,6765000,6269110,170,2016-01-01,1.05,1.74,-0.77
721463,2015M01,1.59,0.0,3050000,2546750,81,2016-01-01,0.86,1.59,-0.7
721464,2015M01,0.7,0.0,679000,399200,21,2016-01-01,0.0,0.7,-0.91
721465,2015M01,0.37,0.0,2958000,776470,40,2016-01-01,0.23,0.33,-0.01
721466,2015M01,0.43,0.0,43000,12020,3,2016-01-01,0.0,0.0,0.0
721467,2015M01,4.3,0.0,5556000,16336640,465,2016-01-01,3.41,2.42,1.01
721468,2015M01,0.68,0.0,2029000,676700,41,2016-01-01,0.36,0.68,-0.37
721469,2015M01,1.65,0.58,4710000,4536950,185,2016-01-01,0.62,1.65,-1.02
72146P,2015M01,0.41,0.0,63000,21820,6,2016-01-01,0.0,0.0,0.0
721470,2015M01,2.15,0.0,6953000,8151910,139,2016-01-01,1.16,1.94,-0.88
721471,2015M01,1.95,0.0,5713000,6204970,183,2016-01-01,1.26,0.0,-0.75
721472,2015M01,0.5,0.0,1203000,393420,16,2016-01-01,0.0,0.5,-0.55
721473,2015M01,2.46,0.0,20000,41490,4,2016-01-01,0.0,2.1,0.0
721474,2015M01,2.39,0.98,15440000,22388510,1082,2016-01-01,1.85,1.27,0.58
721475,2015M01,0.91,0.0,6917000,3840100,242,2016-01-01,0.65,0.57,0.06
721476,2015M01,2.37,0.8,3592000,4451270,158,2016-01-01,1.82,0.8,1.04
721477,2015M01,0.53,0.0,2979000,955400,85,2016-01-01,0.18,0.53,-0.4
721478,2015M01,2.3,1.25,3608000,6621010,240,2016-01-01,1.87,1.92,-0.03
721479,2015M01,1.44,0.49,5316000,4397180,262,2016-01-01,0.77,0.91,-0.13
72147P,2015M01,1.86,0.0,462000,708590,20,2016-01-01,0.0,1.22,0.0
721480,2015M01,0.57,0.0,2223000,1047150,73,2016-01-01,0.0,0.47,-0.49
721481,2015M01,1.98,0.0,4086000,3701760,90,2016-01-01,0.83,1.98,0.83
721482,2015M01,1.97,0.0,2137000,2610990,82,2016-01-01,0.88,1.97,-1.12
721483,2015M01,1.94,0.0,150000,265360,9,2016-01-01,0.0,1.3,0.0
721484,2015M01,0.62,0.0,509000,255970,13,2016-01-01,0.0,0.62,-0.7
721485,2015M01,0.18,0.0,418000,69000,6,2016-01-01,0.0,0.0,-0.4
721486,2015M01,0.35,0.0,130000,24200,5,2016-01-01,0.0,0.35,-0.36
721487,2015M01,1.14,0.48,19925000,15282300,541,2016-01-01,1.02,0.78,0.22
721488,2015M01,0.75,0.0,6251000,3824510,130,2016-01-01,0.66,0.0,0.19
721489,2015M01,0.76,0.0,922000,547380,21,2016-01-01,0.0,0.0,-0.82
72148P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721490,2015M01,0.89,0.0,2149000,1396460,67,2016-01-01,0.56,0.0,-0.51
721491,2015M01,0.37,0.0,904000,298640,12,2016-01-01,0.0,0.37,0.0
721492,2015M01,0.35,0.0,866000,152760,41,2016-01-01,0.2,0.35,-0.18
721493,2015M01,0.44,0.0,90000,39200,2,2016-01-01,0.0,0.43,-0.44
721494,2015M01,0.41,0.0,538000,169000,19,2016-01-01,0.0,0.0,0.0
721495,2015M01,0.85,0.0,4423000,2701340,162,2016-01-01,0.54,0.7,-0.21
721496,2015M01,0.73,0.0,2505000,1121690,62,2016-01-01,0.33,0.71,0.33
721497,2015M01,1.35,0.0,2872000,2055010,117,2016-01-01,0.0,1.35,-1.44
721498,2015M01,2.86,1.5,1807000,3937990,125,2016-01-01,2.5,2.86,-0.25
721499,2015M01,3.11,1.44,2488000,5173540,214,2016-01-01,2.36,1.72,0.66
72149P,2015M01,2.52,0.0,312000,718460,34,2016-01-01,2.14,0.0,2.14
721500,2015M01,1.48,0.0,4017000,4438400,101,2016-01-01,0.0,1.07,-1.18
721501,2015M01,1.37,0.49,8739000,8404390,378,2016-01-01,0.91,0.9,-0.06
721502,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721503,2015M01,2.1,0.0,117000,109150,25,2016-01-01,0.0,0.68,-0.61
721504,2015M01,0.38,0.16,5583000,1600740,162,2016-01-01,0.26,0.29,-0.07
721505,2015M01,0.87,0.45,5496000,3796580,229,2016-01-01,0.74,0.64,0.09
721506,2015M01,0.85,0.0,1738000,1126460,73,2016-01-01,0.64,0.83,-0.19
721507,2015M01,0.34,0.0,606000,152530,40,2016-01-01,0.23,0.3,0.23
721508,2015M01,0.97,0.3,11235000,6044490,376,2016-01-01,0.72,0.59,0.07
721509,2015M01,0.58,0.0,1165000,452100,27,2016-01-01,0.21,0.57,0.21
72150P,2015M01,0.53,0.0,113000,32580,8,2016-01-01,0.0,0.22,0.0
721510,2015M01,0.36,0.0,752000,227250,27,2016-01-01,0.22,0.0,0.22
721511,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721512,2015M01,1.31,0.0,6515000,5856170,100,2016-01-01,0.0,1.31,-1.34
721513,2015M01,0.49,0.0,1300000,526780,36,2016-01-01,0.29,0.42,-0.14
721514,2015M01,1.6,0.0,1542000,1784710,49,2016-01-01,1.6,0.0,1.6
721515,2015M01,0.44,0.2,7805000,2591800,201,2016-01-01,0.29,0.33,-0.11
721516,2015M01,0.91,0.0,4755000,2286030,144,2016-01-01,0.0,0.91,-0.96
721517,2015M01,0.57,0.0,600000,167780,16,2016-01-01,0.0,0.57,0.0
721518,2015M01,1.97,0.97,12294000,18094320,439,2016-01-01,1.57,1.32,0.18
721519,2015M01,2.97,1.79,15278000,37947080,691,2016-01-01,2.62,2.49,0.08
72151P,2015M01,0.2,0.0,41000,6800,3,2016-01-01,0.0,0.0,-0.09
721520,2015M01,0.88,0.0,1240000,819770,26,2016-01-01,0.0,0.0,-1.05
721521,2015M01,0.75,0.0,2638000,1653370,55,2016-01-01,0.59,0.74,-0.16
721522,2015M01,4.6,0.0,230000,664780,33,2016-01-01,3.57,0.0,1.07
721523,2015M01,1.01,0.0,10000,10100,1,2016-01-01,0.0,0.0,0.0
721524,2015M01,3.53,1.5,13003000,27790760,384,2016-01-01,2.33,3.53,-1.3
721525,2015M01,2.23,0.0,1301000,1648030,42,2016-01-01,0.0,2.23,-2.28
721526,2015M01,3.37,1.48,7309000,17507070,188,2016-01-01,2.19,3.37,-1.25
721527,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.69
721528,2015M01,0.45,0.0,35000,14750,3,2016-01-01,0.0,0.0,0.0
721529,2015M01,0.75,0.0,940000,513190,18,2016-01-01,0.58,0.0,0.58
72152P,2015M01,0.11,0.0,10000,1100,1,2016-01-01,0.0,0.0,0.0
721530,2015M01,1.36,0.62,27848000,29234700,972,2016-01-01,1.0,0.78,0.22
721531,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721532,2015M01,1.62,0.0,9636000,12398070,265,2016-01-01,0.0,1.32,-1.38
721533,2015M01,2.71,0.0,5332000,8359550,140,2016-01-01,0.0,2.71,-2.8
721534,2015M01,1.35,0.0,11000,12950,6,2016-01-01,0.0,1.35,0.0
721535,2015M01,1.22,0.0,11930000,11699310,427,2016-01-01,0.9,0.83,-0.01
721536,2015M01,2.2,0.0,3301000,6401100,62,2016-01-01,2.06,0.0,0.0
721537,2015M01,0.36,0.0,830000,241700,10,2016-01-01,0.0,0.0,0.0
721538,2015M01,0.52,0.0,451000,199920,14,2016-01-01,0.0,0.52,-0.51
721539,2015M01,1.12,0.0,12791000,12087070,268,2016-01-01,0.9,0.83,0.04
72153P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721540,2015M01,2.78,1.28,5263000,9143980,199,2016-01-01,2.29,1.52,0.69
721541,2015M01,2.4,0.0,2607000,4030130,142,2016-01-01,1.57,2.4,-0.9
721542,2015M01,1.44,0.0,6732000,7747570,194,2016-01-01,1.0,0.0,1.0
721543,2015M01,0.3,0.0,28000,8400,1,2016-01-01,0.0,0.0,0.0
721544,2015M01,1.67,0.89,23813000,30631330,970,2016-01-01,1.4,1.44,-0.02
721545,2015M01,1.29,0.0,712000,686510,25,2016-01-01,0.0,0.0,0.0
721546,2015M01,1.04,0.0,5670000,4488020,168,2016-01-01,0.75,0.72,-0.03
721547,2015M01,0.98,0.44,20145000,14980560,957,2016-01-01,0.69,0.56,0.14
721548,2015M01,0.26,0.0,4000,970,2,2016-01-01,0.0,0.0,0.0
721549,2015M01,2.5,1.31,1266000,2109120,113,2016-01-01,2.08,1.55,0.53
72154P,2015M01,0.75,0.0,990000,552240,45,2016-01-01,0.15,0.0,0.15
721550,2015M01,0.72,0.0,714000,446120,18,2016-01-01,0.0,0.72,-0.76
721551,2015M01,0.25,0.0,10000,2250,2,2016-01-01,0.0,0.25,0.0
721552,2015M01,2.38,0.0,3940000,6394500,136,2016-01-01,1.79,2.26,-0.56
721553,2015M01,0.23,0.0,913000,184940,18,2016-01-01,0.19,0.22,0.19
721554,2015M01,0.3,0.0,3588000,575420,51,2016-01-01,0.0,0.0,0.0
721555,2015M01,0.54,0.0,386000,180110,9,2016-01-01,0.0,0.54,-0.58
721556,2015M01,0.62,0.0,1803000,989510,42,2016-01-01,0.0,0.56,-0.57
721557,2015M01,1.58,0.84,5370000,6617120,129,2016-01-01,1.29,1.51,1.29
721558,2015M01,0.71,0.0,2124000,1356750,51,2016-01-01,0.0,0.5,-0.45
721559,2015M01,0.29,0.0,62000,12470,7,2016-01-01,0.0,0.0,0.0
72155P,2015M01,1.74,0.0,30000,49800,3,2016-01-01,0.0,0.0,0.0
721560,2015M01,0.28,0.0,302000,70400,10,2016-01-01,0.0,0.0,0.0
721561,2015M01,0.19,0.0,62000,10980,3,2016-01-01,0.0,0.0,0.0
721562,2015M01,1.26,0.43,5857000,4022870,227,2016-01-01,0.65,1.11,-0.52
721563,2015M01,2.11,1.27,946000,1668030,113,2016-01-01,1.84,1.74,0.16
721564,2015M01,0.87,0.0,1490000,982380,140,2016-01-01,0.84,0.86,-0.08
721565,2015M01,1.41,0.69,6099000,6914840,183,2016-01-01,1.14,0.96,0.11
721566,2015M01,0.53,0.0,170000,59700,35,2016-01-01,0.17,0.53,-0.36
721567,2015M01,1.17,0.0,1923000,1467550,87,2016-01-01,0.74,1.17,0.74
721568,2015M01,0.88,0.4,3894000,2160830,130,2016-01-01,0.48,0.88,-0.42
721569,2015M01,0.29,0.0,100000,29000,1,2016-01-01,0.0,0.0,0.0
72156P,2015M01,0.05,0.0,380000,9300,6,2016-01-01,0.0,0.0,0.0
721570,2015M01,1.28,0.52,2369000,2186260,168,2016-01-01,1.15,0.83,0.33
721571,2015M01,1.52,0.0,3173000,2860040,79,2016-01-01,1.25,0.85,0.39
721572,2015M01,1.51,0.0,4805000,6596590,103,2016-01-01,1.47,0.0,1.47
721573,2015M01,0.68,0.0,6527000,3569400,124,2016-01-01,0.56,0.44,0.2
721574,2015M01,0.96,0.0,1393000,951380,18,2016-01-01,0.78,0.76,-0.04
721575,2015M01,1.72,0.0,95000,141600,7,2016-01-01,0.0,0.0,0.0
721576,2015M01,4.34,0.0,4805000,13399570,295,2016-01-01,3.62,2.32,1.3
721577,2015M01,0.74,0.0,1198000,600020,22,2016-01-01,0.54,0.58,-0.11
721578,2015M01,1.74,0.0,4802000,5254810,222,2016-01-01,1.62,0.94,0.62
721579,2015M01,0.87,0.0,592000,413820,17,2016-01-01,0.0,0.85,0.0
72157P,2015M01,0.17,0.0,1545000,201100,19,2016-01-01,0.0,0.0,0.0
721580,2015M01,0.8,0.0,924000,511920,24,2016-01-01,0.0,0.78,-0.77
721581,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721582,2015M01,0.43,0.0,6000,2220,3,2016-01-01,0.0,0.0,0.0
721583,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721584,2015M01,1.27,0.49,5703000,4147120,134,2016-01-01,0.6,1.27,-0.77
721585,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721586,2015M01,2.81,0.0,11513000,18119690,466,2016-01-01,0.0,1.25,0.0
721587,2015M01,0.28,0.0,901000,140240,27,2016-01-01,0.19,0.0,-0.09
721588,2015M01,0.97,0.0,4085000,3503140,57,2016-01-01,0.93,0.92,-0.09
721589,2015M01,1.42,0.66,865000,782380,94,2016-01-01,0.77,1.42,0.77
72158P,2015M01,0.25,0.0,3976000,706840,45,2016-01-01,0.0,0.21,0.0
721590,2015M01,3.08,0.0,127000,330500,17,2016-01-01,2.6,3.08,2.6
721591,2015M01,1.2,0.66,2221000,2147900,197,2016-01-01,1.06,1.04,-0.08
721592,2015M01,1.16,0.0,170000,136250,16,2016-01-01,0.74,0.0,0.74
721593,2015M01,0.97,0.5,28629000,21667210,676,2016-01-01,0.82,0.79,0.01
721594,2015M01,0.97,0.0,794000,563320,54,2016-01-01,0.77,0.95,-0.23
721595,2015M01,1.28,0.0,2656000,2753660,85,2016-01-01,1.0,0.0,1.0
721596,2015M01,1.43,0.61,2495000,2332360,151,2016-01-01,0.86,1.42,-0.64
721597,2015M01,3.19,0.0,4613000,11781550,210,2016-01-01,0.0,2.67,-2.56
721598,2015M01,2.73,0.0,392000,902490,23,2016-01-01,2.35,2.6,2.35
721599,2015M01,0.68,0.17,2348000,1035860,221,2016-01-01,0.47,0.38,0.02
72159P,2015M01,0.81,0.0,103000,49430,2,2016-01-01,0.47,0.0,0.47
721600,2015M01,3.96,0.0,2749000,6975560,216,2016-01-01,3.37,2.28,1.08
721601,2015M01,0.91,0.0,1445000,997370,38,2016-01-01,0.0,0.9,-0.88
721602,2015M01,2.01,1.37,1123000,1846470,119,2016-01-01,1.73,1.47,1.73
721603,2015M01,3.03,0.0,20000,60600,1,2016-01-01,0.0,0.0,0.0
721604,2015M01,0.96,0.28,19941000,10656700,810,2016-01-01,0.44,0.9,-0.38
721605,2015M01,0.43,0.0,2177000,514870,48,2016-01-01,0.22,0.43,-0.25
721606,2015M01,2.02,0.67,15938000,16513710,579,2016-01-01,1.44,0.68,0.77
721607,2015M01,0.42,0.0,1758000,421900,61,2016-01-01,0.0,0.42,0.0
721608,2015M01,0.95,0.33,15410000,8944780,403,2016-01-01,0.47,0.88,-0.35
721609,2015M01,0.68,0.1,11275000,3239450,314,2016-01-01,0.13,0.5,-0.39
72160P,2015M01,0.43,0.0,110000,45100,6,2016-01-01,0.0,0.0,0.0
721610,2015M01,1.06,0.47,8294000,6822510,294,2016-01-01,0.83,0.73,0.03
721611,2015M01,0.83,0.0,433000,261890,19,2016-01-01,0.43,0.0,0.43
721612,2015M01,1.55,0.0,879000,1283330,18,2016-01-01,1.55,0.0,1.55
721613,2015M01,0.65,0.0,2634000,1230720,15,2016-01-01,0.0,0.65,0.0
721614,2015M01,0.33,0.0,32000,9360,3,2016-01-01,0.0,0.0,-0.44
721615,2015M01,1.65,0.92,6776000,9081360,396,2016-01-01,1.45,1.34,0.1
721616,2015M01,0.43,0.0,27000,9780,3,2016-01-01,0.0,0.0,-0.6
721617,2015M01,0.68,0.0,121000,58760,13,2016-01-01,0.44,0.0,-0.56
721618,2015M01,0.2,0.0,1000,200,1,2016-01-01,0.0,0.0,0.0
721619,2015M01,0.44,0.0,1806000,742510,31,2016-01-01,0.0,0.39,0.0
72161P,2015M01,0.49,0.0,2045000,813240,36,2016-01-01,0.19,0.0,-0.11
721620,2015M01,1.86,0.0,1176000,1243100,20,2016-01-01,0.0,1.86,0.0
721621,2015M01,0.15,0.0,5000,750,1,2016-01-01,0.0,0.0,0.0
721622,2015M01,0.45,0.0,273000,95880,14,2016-01-01,0.0,0.42,-0.47
721623,2015M01,1.43,0.0,5046000,3162440,138,2016-01-01,0.0,1.43,-1.5
721624,2015M01,0.34,0.0,80000,26000,2,2016-01-01,0.0,0.0,0.0
721625,2015M01,0.55,0.0,6620000,1636420,178,2016-01-01,0.1,0.43,-0.35
721626,2015M01,0.51,0.0,598000,274880,9,2016-01-01,0.0,0.0,0.0
721627,2015M01,3.97,0.0,1016000,2624290,66,2016-01-01,2.45,0.0,2.45
721628,2015M01,1.62,0.0,890000,1308380,25,2016-01-01,0.0,0.0,0.0
721629,2015M01,0.42,0.0,2323000,803000,32,2016-01-01,0.37,0.37,0.37
72162P,2015M01,0.09,0.0,860000,54100,11,2016-01-01,0.0,0.0,-0.04
721630,2015M01,0.47,0.0,187000,74160,18,2016-01-01,0.37,0.0,0.37
721631,2015M01,0.54,0.0,3969000,1663490,69,2016-01-01,0.5,0.46,0.0
721632,2015M01,1.14,0.0,4456000,4059590,139,2016-01-01,0.93,0.82,0.08
721633,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721634,2015M01,0.66,0.0,45000,28250,3,2016-01-01,0.0,0.0,0.0
721635,2015M01,0.45,0.0,41000,18320,2,2016-01-01,0.45,0.0,0.45
721636,2015M01,0.73,0.0,1099000,544770,13,2016-01-01,0.5,0.73,-0.31
721637,2015M01,0.4,0.0,400000,158000,6,2016-01-01,0.0,0.0,0.0
721638,2015M01,0.34,0.0,414000,116320,7,2016-01-01,0.0,0.0,0.0
721639,2015M01,3.03,1.6,4878000,11711890,326,2016-01-01,2.41,2.25,0.08
72163P,2015M01,0.97,0.0,1475000,1389540,16,2016-01-01,0.0,0.84,0.0
721640,2015M01,3.82,0.0,1339000,3414900,80,2016-01-01,2.13,3.69,-1.43
721641,2015M01,2.23,0.0,866000,1552470,85,2016-01-01,0.0,1.61,-1.67
721642,2015M01,1.03,0.0,1165000,791330,49,2016-01-01,0.85,0.0,0.85
721643,2015M01,1.74,0.0,71000,65590,53,2016-01-01,1.69,0.61,1.09
721644,2015M01,2.31,0.0,2268000,4393000,237,2016-01-01,2.03,0.0,-0.16
721645,2015M01,0.48,0.0,511000,177060,28,2016-01-01,0.31,0.48,-0.2
721646,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721647,2015M01,0.7,0.0,2663000,1353950,50,2016-01-01,0.49,0.7,-0.2
721648,2015M01,0.63,0.0,1118000,558400,35,2016-01-01,0.0,0.0,-0.55
721649,2015M01,1.59,0.0,3323000,4777560,64,2016-01-01,1.36,1.2,0.18
72164P,2015M01,0.22,0.0,318000,36690,5,2016-01-01,0.0,0.0,0.0
721650,2015M01,2.3,0.0,292000,474920,33,2016-01-01,0.0,0.0,-2.28
721651,2015M01,0.43,0.0,1085000,391480,43,2016-01-01,0.0,0.38,0.0
721652,2015M01,0.81,0.0,6690000,2394780,114,2016-01-01,0.42,0.81,-0.5
721653,2015M01,0.37,0.0,628000,159580,6,2016-01-01,0.0,0.0,0.0
721654,2015M01,1.33,0.58,10455000,9838620,358,2016-01-01,0.97,0.84,0.09
721655,2015M01,3.68,0.0,85000,248050,10,2016-01-01,0.0,2.8,-2.45
721656,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721657,2015M01,1.04,0.67,2921000,2508830,134,2016-01-01,0.95,0.93,0.0
721658,2015M01,0.96,0.0,1445000,1103570,53,2016-01-01,0.91,0.86,-0.01
721659,2015M01,1.1,0.48,12729000,10012050,327,2016-01-01,0.81,0.79,0.0
72165P,2015M01,0.25,0.0,10000,2110,4,2016-01-01,0.0,0.0,0.0
721660,2015M01,0.59,0.0,5423000,2669030,126,2016-01-01,0.0,0.57,-0.58
721661,2015M01,1.8,0.0,5286000,7860170,84,2016-01-01,0.0,1.38,-1.37
721662,2015M01,0.65,0.0,10487000,3706150,133,2016-01-01,0.36,0.0,-0.41
721663,2015M01,0.68,0.0,14030000,7216010,231,2016-01-01,0.57,0.51,-0.05
721664,2015M01,1.2,0.0,1387000,936710,44,2016-01-01,0.73,1.2,-0.36
721665,2015M01,1.4,0.0,2846000,2408770,41,2016-01-01,0.75,1.4,-0.64
721666,2015M01,1.23,0.38,6521000,4849860,195,2016-01-01,0.58,1.23,-0.71
721667,2015M01,0.9,0.0,2152000,1569490,45,2016-01-01,0.81,0.72,-0.01
721668,2015M01,1.09,0.0,1532000,1363880,114,2016-01-01,0.0,0.8,-0.87
721669,2015M01,1.7,0.7,11501000,14442590,588,2016-01-01,1.25,1.07,0.13
72166P,2015M01,0.24,0.0,541000,120230,14,2016-01-01,0.0,0.14,0.0
721670,2015M01,2.57,1.18,13177000,23203550,526,2016-01-01,2.08,1.52,0.59
721671,2015M01,0.54,0.0,30000,15700,2,2016-01-01,0.0,0.54,-0.59
721672,2015M01,0.52,0.0,3479000,1516110,71,2016-01-01,0.37,0.0,0.37
721673,2015M01,0.41,0.0,7000,2870,1,2016-01-01,0.0,0.0,0.0
721674,2015M01,0.66,0.0,28000,18300,3,2016-01-01,0.0,0.66,-0.66
721675,2015M01,0.39,0.0,10000,3900,1,2016-01-01,0.0,0.39,-0.44
721676,2015M01,1.47,0.0,5763000,6287110,154,2016-01-01,1.22,1.02,0.17
721677,2015M01,2.85,0.95,2390000,3531970,240,2016-01-01,2.28,0.95,1.39
721678,2015M01,2.37,1.02,19356000,29675960,775,2016-01-01,1.88,1.3,0.6
721679,2015M01,2.08,0.84,17734000,25014660,697,2016-01-01,1.54,1.04,0.46
72167P,2015M01,0.34,0.0,2059000,432050,57,2016-01-01,0.08,0.32,-0.29
721680,2015M01,0.64,0.0,2671000,1167720,66,2016-01-01,0.36,0.64,-0.3
721681,2015M01,1.71,0.0,4727000,4619090,234,2016-01-01,1.53,0.87,1.53
721682,2015M01,0.93,0.0,8904000,6163290,272,2016-01-01,0.85,0.93,-0.1
721683,2015M01,2.02,0.0,3975000,4376140,146,2016-01-01,0.85,1.84,-0.88
721684,2015M01,1.05,0.0,4025000,3350600,190,2016-01-01,0.82,0.7,0.11
721685,2015M01,0.72,0.0,378000,168120,37,2016-01-01,0.38,0.71,-0.43
721686,2015M01,0.84,0.0,2761000,1598330,78,2016-01-01,0.51,0.84,0.51
721687,2015M01,0.62,0.0,3678000,1557180,73,2016-01-01,0.46,0.62,0.46
721688,2015M01,1.1,0.56,3060000,2285500,217,2016-01-01,0.68,1.1,-0.5
721689,2015M01,1.17,0.0,3274000,2599840,245,2016-01-01,0.76,1.17,-0.41
72168P,2015M01,0.32,0.0,213000,43140,12,2016-01-01,0.0,0.15,0.0
721690,2015M01,0.59,0.0,1284000,600610,50,2016-01-01,0.0,0.0,-0.67
721691,2015M01,0.82,0.49,9575000,6606900,234,2016-01-01,0.68,0.55,0.18
721692,2015M01,1.08,0.42,6226000,4680870,130,2016-01-01,0.81,1.08,-0.27
721693,2015M01,2.66,0.0,2723000,4572670,119,2016-01-01,2.46,1.62,0.82
721694,2015M01,1.03,0.49,15450000,11760270,396,2016-01-01,0.89,0.74,0.14
721695,2015M01,1.21,0.0,2815000,2170050,130,2016-01-01,0.76,1.21,-0.37
721696,2015M01,0.95,0.32,17912000,9871160,421,2016-01-01,0.45,0.95,-0.52
721697,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721698,2015M01,1.3,0.0,4374000,3086040,87,2016-01-01,0.59,1.27,0.59
721699,2015M01,1.42,0.0,4290000,3445990,140,2016-01-01,0.76,1.36,-0.68
72169P,2015M01,0.46,0.0,589000,162700,24,2016-01-01,0.19,0.36,0.19
721700,2015M01,1.36,0.52,3011000,2751710,197,2016-01-01,0.75,1.32,-0.61
721701,2015M01,1.22,0.0,2432000,1920910,112,2016-01-01,0.75,1.22,0.75
721702,2015M01,1.27,0.0,3222000,2789910,161,2016-01-01,0.77,1.22,-0.38
721703,2015M01,1.23,0.41,7011000,5360170,209,2016-01-01,1.04,0.64,1.04
721704,2015M01,0.88,0.0,1818000,1142690,54,2016-01-01,0.56,0.85,-0.37
721705,2015M01,1.96,0.0,2112000,2710740,122,2016-01-01,1.3,1.96,1.3
721706,2015M01,2.65,0.0,4468000,7254010,222,2016-01-01,1.45,2.65,-1.19
721707,2015M01,3.67,0.0,2860000,6283010,99,2016-01-01,2.05,3.52,-1.63
721708,2015M01,2.15,0.89,2700000,3511600,178,2016-01-01,1.33,2.08,-0.79
721709,2015M01,2.69,0.0,2602000,4461200,152,2016-01-01,1.57,2.67,-1.1
72170P,2015M01,0.89,0.0,1172000,911320,12,2016-01-01,0.0,0.0,0.0
721710,2015M01,2.02,0.86,3420000,4758920,209,2016-01-01,1.2,2.02,-0.78
721711,2015M01,0.83,0.34,9144000,5024280,542,2016-01-01,0.52,0.8,-0.3
721712,2015M01,0.98,0.38,4951000,3167600,293,2016-01-01,0.56,0.98,-0.41
721713,2015M01,0.84,0.0,660000,406690,102,2016-01-01,0.51,0.84,-0.32
721714,2015M01,1.95,0.0,180000,343290,9,2016-01-01,0.0,1.95,-1.97
721715,2015M01,2.16,0.82,14194000,17798270,357,2016-01-01,1.3,2.12,-0.85
721716,2015M01,1.28,0.0,793000,654370,30,2016-01-01,0.71,1.27,-0.56
